,BRANCH,LOCATION,geometry,LATITUDE,LONGITUDE
0,Albany Park,"(41.97557881655979, -87.71361314512697)","MULTIPOLYGON (((-87.734951 41.979579, -87.73511 41.980579, -87.73384 41.981805, -87.733649 41.982614, -87.7317236478606 41.98321543612999, -87.73154 41.983243, -87.73158441475802 41.98327133411893, -87.728613 41.985489, -87.727613 41.985162, -87.724787 41.985405, -87.724987 41.983579, -87.724613 41.983272, -87.722613 41.98327, -87.721613 41.984481, -87.719802 41.98439, -87.71958427178781 41.98360563183812, -87.719846 41.984346, -87.721613 41.984457, -87.722613 41.983117, -87.724613 41.983075, -87.725227 41.983579, -87.725407 41.984785, -87.727584 41.984579, -87.727421 41.983387, -87.727874 41.983317, -87.728613 41.984062, -87.729613 41.982771, -87.730613 41.982713, -87.731944 41.98191, -87.734207 41.979172, -87.735583 41.978549, -87.73618318514882 41.97866826756162, -87.73642 41.978791, -87.73643246429255 41.97883316153841, -87.735894 41.97886, -87.734951 41.979579)), ((-87.723613 41.985152, -87.725735 41.986579, -87.724613 41.987751, -87.722479 41.987445, -87.721879 41.988579, -87.721838 41.990354, -87.722613 41.990703, -87.719613 41.992182, -87.71812158059896 41.99330752450799, -87.71843 41.992698, -87.721295 41.990698, -87.72117359768093 41.99001596449962, -87.721613 41.989721, -87.721864 41.98783, -87.722613 41.987147, -87.723976 41.986942, -87.724206 41.986579, -87.721613 41.985069, -87.720815 41.985781, -87.72063405584417 41.98571977601428, -87.721613 41.984826, -87.723613 41.985152)), ((-87.71955285592853 41.983553940787004, -87.71956241367462 41.983554392398716, -87.719537 41.984655, -87.72057361973587 41.985699326945806, -87.720218 41.985579, -87.719515 41.984677, -87.71955285592853 41.983553940787004)))",41.97557881655979,-87.71361314512697
1,Altgeld,"(41.65719847558056, -87.59883829075173)","MULTIPOLYGON (((-87.597453 41.664584, -87.602838 41.669376, -87.604677 41.669037, -87.606084 41.666198, -87.604469 41.665568, -87.600747 41.66529, -87.600599 41.664438, -87.599765 41.664271, -87.599653 41.662384, -87.598783 41.662253, -87.598801 41.660161, -87.606199 41.659838, -87.606962 41.660198, -87.607285 41.661752, -87.610838 41.661478, -87.61153965286339 41.662513639626354, -87.611525 41.662512, -87.610838 41.661628, -87.607491 41.661852, -87.606838 41.662476, -87.606761 41.660198, -87.60612 41.659917, -87.598805 41.660165, -87.598791 41.662246, -87.599682 41.662355, -87.599779 41.664258, -87.600651 41.664385, -87.600768 41.665269, -87.605065 41.665426, -87.605838 41.664938, -87.608122 41.666198, -87.607354 41.668198, -87.60585 41.67021, -87.603838 41.670635, -87.602838 41.67028, -87.602269 41.669198, -87.597382 41.664655, -87.59667276809445 41.66367020665346, -87.597176 41.663861, -87.597453 41.664584)), ((-87.5938419084977 41.661152391568926, -87.59383305317597 41.661152501730825, -87.593838 41.661127, -87.5938419084977 41.661152391568926)), ((-87.593664 41.662024, -87.59373503490508 41.66165780281697, -87.59369 41.66205, -87.592755 41.662198, -87.592744 41.663198, -87.593621 41.663416, -87.59366583842011 41.66370329802513, -87.593547 41.66349, -87.592722 41.663198, -87.592739 41.662198, -87.593664 41.662024)), ((-87.595336 41.666701, -87.59402049022164 41.664339847457626, -87.594574 41.664463, -87.595538 41.666499, -87.597391 41.668198, -87.596838 41.669498, -87.594299 41.667737, -87.59393556586296 41.66706535438682, -87.595838 41.668242, -87.596001 41.667036, -87.595336 41.666701)), ((-87.591183 41.663198, -87.590084 41.662198, -87.590059 41.661419, -87.5908792442708 41.661151185304355, -87.590234 41.661594, -87.590228 41.662198, -87.591319 41.663198, -87.591515 41.664522, -87.592265 41.664772, -87.5927804213881 41.665694963881016, -87.592417 41.66562, -87.591348 41.664689, -87.591183 41.663198)), ((-87.580838 41.659837, -87.579098 41.659198, -87.580838 41.65781, -87.581151 41.658886, -87.58186570656301 41.658839497016814, -87.581077 41.659198, -87.582402 41.660635, -87.584838 41.661044, -87.590897 41.661139, -87.59088382264545 41.66114804328253, -87.586822 41.661182, -87.584838 41.661748, -87.583968 41.661069, -87.581838 41.660775, -87.580838 41.659837)), ((-87.583838 41.657943, -87.58291005051602 41.658364795219995, -87.583838 41.657498, -87.584838 41.658517, -87.586838 41.658138, -87.587276 41.659198, -87.591902 41.659198, -87.590987 41.659049, -87.590884 41.658152, -87.589972 41.658065, -87.589838 41.656137, -87.584017 41.65602, -87.583902 41.655135, -87.583046 41.65499, -87.582914 41.654123, -87.582089 41.653948, -87.581932 41.653105, -87.581169 41.652867, -87.58109969870135 41.652126165064686, -87.581968 41.653068, -87.582172 41.653865, -87.582936 41.654101, -87.583101 41.654936, -87.583917 41.65512, -87.584056 41.655981, -87.589838 41.656129, -87.589993 41.658044, -87.590892 41.658144, -87.591014 41.659023, -87.591911 41.659198, -87.58667 41.659366, -87.584838 41.658984, -87.583838 41.657943)), ((-87.584286 41.64875, -87.58444521714328 41.65035589082377, -87.583871 41.649166, -87.583024 41.649384, -87.582038 41.650398, -87.580838 41.649283, -87.58038379937408 41.65074729999772, -87.58032 41.650717, -87.579667 41.64937, -87.579838 41.647773, -87.58054 41.648497, -87.584286 41.64875)), ((-87.584695 41.653198, -87.5846354781544 41.65227489530789, -87.584727 41.653198, -87.585649 41.653388, -87.585838 41.654279, -87.58888 41.654241, -87.58890504602509 41.652508839673835, -87.588887 41.654247, -87.585838 41.654294, -87.585605 41.653432, -87.584695 41.653198)), ((-87.588838 41.649313, -87.592645 41.649392, -87.59265 41.652011, -87.591838 41.652105, -87.591676 41.653036, -87.59077 41.653198, -87.591716 41.653321, -87.591838 41.654253, -87.593838 41.654248, -87.59394 41.6533, -87.59886040249347 41.65323013627291, -87.598873 41.653233, -87.593951 41.653311, -87.593838 41.654254, -87.591838 41.65426, -87.591699 41.653338, -87.590759 41.653198, -87.591645 41.653005, -87.591838 41.652083, -87.592607 41.651967, -87.592599 41.649438, -87.588838 41.649341, -87.588124 41.649484, -87.58802445973978 41.65067709095106, -87.587953 41.650198, -87.588068 41.649428, -87.588838 41.649313)), ((-87.600886 41.651246, -87.60101 41.64937, -87.601838 41.649284, -87.603664 41.649373, -87.60371548372315 41.649639591003236, -87.603634 41.649403, -87.601045 41.649406, -87.600894 41.651254, -87.598002 41.651362, -87.598002 41.653035, -87.59880238634139 41.653216947756135, -87.597979 41.653058, -87.597979 41.651339, -87.600886 41.651246)), ((-87.608838 41.651299, -87.608651 41.650386, -87.603945 41.650306, -87.60393454204954 41.65027563495417, -87.60868 41.650356, -87.608838 41.651282, -87.609078 41.650438, -87.60954730380666 41.65043229920925, -87.609154 41.650514, -87.608838 41.651299)), ((-87.612838 41.654288, -87.613534 41.653894, -87.614838 41.654113, -87.617926 41.652198, -87.617133 41.650904, -87.614141 41.650501, -87.612838 41.650696, -87.611838 41.65133, -87.611575 41.650461, -87.61096092498677 41.65041512747861, -87.61163 41.650407, -87.611838 41.651303, -87.612838 41.650448, -87.61603 41.650391, -87.616838 41.64948, -87.617659 41.651378, -87.619961 41.652075, -87.615838 41.654821, -87.614391 41.654646, -87.613679 41.654039, -87.613613 41.654973, -87.612838 41.655372, -87.612432 41.657793, -87.611758 41.658198, -87.61410419436945 41.65848769024452, -87.613838 41.658764, -87.611743 41.658198, -87.612501 41.657198, -87.612838 41.654288)), ((-87.617838 41.65844, -87.618872 41.657164, -87.619437 41.658198, -87.619388 41.660198, -87.617838 41.661118, -87.616838 41.663172, -87.616119 41.661198, -87.614838 41.660062, -87.61283058134453 41.66012500444839, -87.612838 41.66006, -87.615001 41.660036, -87.616838 41.661633, -87.617547 41.659907, -87.619035 41.659198, -87.617281 41.658198, -87.616838 41.656372, -87.615838 41.656688, -87.61426368962046 41.65832213417397, -87.615147 41.657198, -87.614906 41.656198, -87.616219 41.65558, -87.617263 41.655774, -87.617838 41.65844)), ((-87.612594 41.662198, -87.61272589963784 41.661042256452035, -87.612674 41.662198, -87.612231 41.662591, -87.61220401910828 41.66258798089172, -87.612594 41.662198)))",41.65719847558056,-87.59883829075173
2,Archer Heights,"(41.80110836194246, -87.72648385568911)","MULTIPOLYGON (((-87.719484 41.8157, -87.720484 41.815674, -87.721088 41.817108, -87.723484 41.819152, -87.724484 41.818838, -87.725484 41.819172, -87.726484 41.818654, -87.727033 41.817658, -87.728489 41.817113, -87.729197 41.816108, -87.731484 41.817035, -87.732658 41.816108, -87.732318 41.814943, -87.734484 41.814473, -87.737484 41.812508, -87.73845928399699 41.81032824026673, -87.738445 41.811108, -87.737484 41.814021, -87.736484 41.814509, -87.732373 41.814998, -87.732484 41.815418, -87.734383 41.816108, -87.73229 41.816915, -87.731484 41.81854, -87.730484 41.817547, -87.729484 41.81746, -87.728484 41.818626, -87.727386 41.818011, -87.727301 41.819108, -87.726484 41.8201, -87.725484 41.819782, -87.724484 41.82044, -87.723484 41.820418, -87.721484 41.818711, -87.719484 41.81792, -87.718484 41.818574, -87.717161 41.817431, -87.716641 41.814108, -87.716798 41.813422, -87.7176 41.813108, -87.716746 41.812846, -87.71669362665533 41.812605784826935, -87.71703225784094 41.8126713768339, -87.717121 41.812773, -87.71727715117251 41.81283460092126, -87.717636 41.813108, -87.716713 41.814108, -87.717342 41.81625, -87.718484 41.817215, -87.719484 41.8157)), ((-87.715847 41.811745, -87.71606772822646 41.81191316801156, -87.71575 41.811842, -87.71572426853966 41.81179468338098, -87.71572856042445 41.81152358837968, -87.715847 41.811745)), ((-87.744015 41.794577, -87.743611 41.792981, -87.738484 41.790642, -87.73755372792529 41.78942055276592, -87.73798176004746 41.789098346359786, -87.738484 41.790366, -87.739484 41.789913, -87.741254 41.790338, -87.74232 41.792272, -87.745636 41.792956, -87.744037 41.793662, -87.74415 41.794442, -87.750484 41.795092, -87.751357 41.796235, -87.752484 41.796319, -87.75296115584608 41.79666125087505, -87.752698 41.796916, -87.75332656348624 41.79766162691132, -87.752189 41.800108, -87.750333 41.801957, -87.749484 41.80253, -87.74732347134457 41.80294214703681, -87.749567 41.801108, -87.751681 41.797108, -87.749484 41.796134, -87.74801 41.796635, -87.747641 41.797265, -87.745393 41.797199, -87.745303 41.795927, -87.747706 41.795108, -87.744015 41.794577)), ((-87.70854503412465 41.80432448654526, -87.7085603567441 41.80396127081607, -87.71062092274492 41.80348283038412, -87.709734 41.804509, -87.70861256666015 41.80435821904675, -87.70854503412465 41.80432448654526)), ((-87.71150964466078 41.80341110612291, -87.711504 41.80339, -87.71148724099297 41.80338917293212, -87.711484 41.803386, -87.71148245989419 41.80338893698179, -87.7109028347394 41.80336033210402, -87.711347 41.802972, -87.71310673738873 41.80286865034384, -87.713076 41.80316, -87.71351985058028 41.803636039177604, -87.71348965816223 41.80435522257576, -87.71240778142666 41.804290382016696, -87.71150964466078 41.80341110612291)), ((-87.747718 41.804108, -87.745119 41.806108, -87.745251 41.808108, -87.742615 41.810239, -87.739484 41.812103, -87.738584 41.811108, -87.7385459138756 41.810297146411486, -87.739484 41.810663, -87.743414 41.808108, -87.742808 41.807108, -87.743451 41.806108, -87.7473197498635 41.80294518945104, -87.747718 41.804108)))",41.80110836194246,-87.72648385568911
3,Austin,"(41.88917312206642, -87.7658203582574)","MULTIPOLYGON (((-87.78382 41.896983, -87.782801 41.897154, -87.78171676713355 41.898143182057524, -87.780983 41.897948, -87.78027804114863 41.89731212711606, -87.78057 41.896923, -87.78182 41.896731, -87.78382 41.8954, -87.78761 41.892173, -87.788484 41.889837, -87.789877 41.888173, -87.78454 41.883173, -87.77582 41.877578, -87.774479 41.876173, -87.77282 41.875756, -87.772016 41.876369, -87.770698 41.876296, -87.77069268798952 41.87627042822867, -87.771944 41.876296, -87.77382 41.874541, -87.77482 41.874802, -87.77782 41.877427, -87.785051 41.881943, -87.786444 41.883173, -87.786756 41.884237, -87.789977 41.886016, -87.791888 41.888173, -87.79082 41.889085, -87.78982 41.890884, -87.789373 41.890726, -87.789422 41.892173, -87.78382 41.896983)), ((-87.766607 41.87196, -87.7666422938686 41.8723995085524, -87.766224 41.872173, -87.766173 41.871173, -87.76482 41.870215, -87.764019 41.870371, -87.763692 41.871173, -87.761792 41.872145, -87.75268643199635 41.87898415057493, -87.752061 41.878904, -87.75167044234536 41.87862553239224, -87.75150189945614 41.87830772681861, -87.75882 41.873303, -87.76043 41.871783, -87.762989 41.871342, -87.76382 41.868768, -87.76482 41.868702, -87.76557 41.870423, -87.768199 41.871173, -87.766607 41.87196)), ((-87.76882 41.873388, -87.770488 41.874506, -87.770488 41.87528506976746, -87.770354 41.87464, -87.76882 41.873549, -87.76782 41.873627, -87.7676319343617 41.87332710247321, -87.76882 41.873388)))",41.88917312206642,-87.7658203582574
4,Austin-Irving,"(41.95312267684315, -87.77928489355646)","MULTIPOLYGON (((-87.787594 41.965123, -87.788285 41.966815, -87.788637 41.966475, -87.789158 41.962996, -87.78968196537164 41.96297210501126, -87.789193 41.963031, -87.7884 41.968237, -87.78802945100604 41.968075154834025, -87.78698148503805 41.96534564347315, -87.78714 41.964978, -87.787594 41.965123)), ((-87.794285 41.961891, -87.79223166207846 41.96195328458362, -87.792285 41.9619, -87.795724 41.961561, -87.796577 41.959415, -87.797961 41.958799, -87.79966 41.956498, -87.799786 41.954624, -87.801285 41.953724, -87.80196403440686 41.95379597764713, -87.80216864627343 41.95393161551352, -87.799961 41.954799, -87.80017014584872 41.95538228869082, -87.800138 41.955385, -87.79955 41.957199, -87.80008003989415 41.95795909193155, -87.800035 41.958123, -87.798038 41.960123, -87.798092 41.961123, -87.796621 41.962458, -87.795285 41.962738, -87.794285 41.961891)))",41.95312267684315,-87.77928489355646
5,Avalon,"(41.746393038286826, -87.5860053710736)","MULTIPOLYGON (((-87.60343170078637 41.73820397974889, -87.60238908706405 41.73906726391096, -87.601005 41.738348, -87.599351 41.739739, -87.598887 41.742512, -87.598791 41.741608, -87.597934 41.741465, -87.597589 41.739809, -87.59682 41.739393, -87.598005 41.73792, -87.599362 41.73775, -87.600471 41.736393, -87.599005 41.735636, -87.598005 41.735689, -87.597005 41.734416, -87.594896 41.735502, -87.593733 41.734393, -87.5934105167978 41.73299024799041, -87.594451 41.733947, -87.594923 41.735475, -87.597005 41.732732, -87.597714 41.733393, -87.597885 41.735513, -87.599005 41.734363, -87.602005 41.735899, -87.602691 41.737708, -87.60343170078637 41.73820397974889)), ((-87.57433097035639 41.73283872166093, -87.574928 41.731298, -87.57476108091741 41.73119315133004, -87.579005 41.729708, -87.585005 41.725345, -87.589005 41.727583, -87.592394 41.731004, -87.59271570032583 41.732221552459315, -87.592005 41.731437, -87.586522 41.727393, -87.585005 41.726842, -87.579005 41.731283, -87.577153 41.731541, -87.57433097035639 41.73283872166093)))",41.746393038286826,-87.5860053710736
6,Back of the Yards,"(41.808384423666354, -87.67756963874196)","MULTIPOLYGON (((-87.67190306228439 41.819267679319914, -87.673318 41.819133, -87.67357 41.816288, -87.673799 41.817155, -87.675452 41.817267, -87.676328 41.817143, -87.67649265466414 41.81653609107267, -87.67651306283852 41.816544998738955, -87.676375 41.81719, -87.675474 41.817289, -87.673756 41.817198, -87.67357 41.816304, -87.673369 41.819184, -87.67190306228439 41.819267679319914)), ((-87.6766657624019 41.81661164834346, -87.67672801939463 41.816638821989876, -87.676898 41.817056, -87.67757 41.81722, -87.679177 41.816991, -87.67920130739464 41.81694362222827, -87.67932351847062 41.81695201342425, -87.679287 41.817102, -87.67757 41.817261, -87.676817 41.817137, -87.6766657624019 41.81661164834346)), ((-87.65984750930753 41.8127138585257, -87.660135 41.813384, -87.65996528386151 41.81354216974695, -87.659568 41.813678, -87.65946062198152 41.81357189272732, -87.659835 41.813384, -87.65984750930753 41.8127138585257)), ((-87.662331 41.817623, -87.66213635298554 41.81758168504755, -87.662565 41.817341, -87.66327184968982 41.816293834695415, -87.66357 41.816106, -87.663810090037 41.81661307015814, -87.662491 41.817714, -87.66246242810695 41.81781343664476, -87.662331 41.817623)), ((-87.66897128182998 41.82000226556175, -87.66866109036025 41.81974793232603, -87.66957 41.819968, -87.670681 41.819384, -87.67145038081908 41.8193107673168, -87.670304 41.820119, -87.66897128182998 41.82000226556175)), ((-87.68034870041777 41.79944876156871, -87.679508 41.799446, -87.67949738022149 41.799375861006574, -87.6795178924002 41.79937741679851, -87.679518 41.799436, -87.68010381857825 41.79942185767592, -87.68030813057298 41.799437354174714, -87.68034870041777 41.79944876156871)), ((-87.69515891480202 41.80320496554962, -87.69523541009268 41.8039486259526, -87.695171 41.803783, -87.69510991045226 41.803741158549016, -87.69509746964539 41.803159145149436, -87.69515891480202 41.80320496554962)), ((-87.6818456458865 41.819512561842686, -87.68201170723947 41.81974271705119, -87.682033 41.819921, -87.682199104624 41.82000244325082, -87.68238222713671 41.82025624462809, -87.681886 41.820068, -87.6818456458865 41.819512561842686)), ((-87.6807520579327 41.81705009908862, -87.6808178323053 41.8170546152558, -87.680837 41.817117, -87.68085564366595 41.817122574309984, -87.68087476975948 41.81719474221895, -87.680781 41.817173, -87.6807520579327 41.81705009908862)))",41.808384423666354,-87.67756963874196
7,Beverly,"(41.72118978926962, -87.67214620967468)","MULTIPOLYGON (((-87.683674 41.709662, -87.685438 41.709898, -87.687016 41.71232, -87.688146 41.711709, -87.690591 41.71319, -87.690668 41.714668, -87.692146 41.714333, -87.697146 41.717744, -87.697532 41.718804, -87.699224 41.719112, -87.69959136201072 41.71938380250347, -87.698052 41.719793, -87.69789788908987 41.71993910514857, -87.697672 41.719664, -87.692146 41.715711, -87.690146 41.716777, -87.689146 41.716559, -87.688146 41.717299, -87.687719 41.71519, -87.68839 41.71319, -87.686684 41.712652, -87.685146 41.710924, -87.683255 41.710081, -87.682146 41.708728, -87.68145991738417 41.708407952968415, -87.681909 41.708333, -87.682476165675 41.70776098675514, -87.683674 41.709662)), ((-87.69185076467923 41.72549902540948, -87.69157500062482 41.726364310324165, -87.69127375892823 41.72417595122243, -87.69185076467923 41.72549902540948)), ((-87.660146 41.707969, -87.659146 41.707755, -87.657146 41.708954, -87.6570173676752 41.709063863207895, -87.656794 41.708949, -87.6564225485706 41.707834147787636, -87.658146 41.706478, -87.65927889595783 41.70640945979455, -87.66085049283312 41.70743217646116, -87.660146 41.707969)), ((-87.67647790372058 41.734672476911975, -87.67639456607269 41.73492196571948, -87.67614346182638 41.734884398298014, -87.676146 41.734884, -87.67647790372058 41.734672476911975)), ((-87.68665336676332 41.729180956334176, -87.686579 41.72932, -87.6865559140543 41.729693579787906, -87.686287 41.729049, -87.68362045045518 41.72906682793392, -87.686391 41.728945, -87.68665336676332 41.729180956334176)), ((-87.687146 41.726674, -87.686384 41.727428, -87.686009 41.727327, -87.685792 41.72419, -87.686873 41.723917, -87.687146 41.723053, -87.688146 41.722962, -87.689146 41.723717, -87.691146 41.723883, -87.69122927332188 41.72407394572706, -87.688448 41.723888, -87.687146 41.723082, -87.68697 41.724013, -87.68601 41.72419, -87.686049 41.727287, -87.687146 41.725143, -87.687988 41.727348, -87.68837015415104 41.727399742131716, -87.688216 41.727416, -87.68801286597854 41.7275608345573, -87.687846 41.72749, -87.687146 41.726674)), ((-87.6831427688387 41.72908783277916, -87.68297377091113 41.73002053234146, -87.683048 41.729092, -87.6831427688387 41.72908783277916)), ((-87.678146 41.731097, -87.678015 41.73319, -87.67786521844866 41.73326435113037, -87.678146 41.731076, -87.678486 41.73185, -87.681001 41.73219, -87.68188756706499 41.73290467371265, -87.68161837164409 41.73354618117748, -87.68134 41.732996, -87.678348 41.731988, -87.678146 41.731097)))",41.72118978926962,-87.67214620967468
8,Bezazian,"(41.97155143669217, -87.66095347964183)","MULTIPOLYGON (((-87.64226905204258 41.96898065811762, -87.642374 41.969131, -87.643072 41.969433, -87.643267 41.970238, -87.64405 41.970455, -87.644245 41.97126, -87.64464318012817 41.97135768553581, -87.64467382861284 41.97141477025813, -87.644178 41.971326, -87.644028 41.970477, -87.643192 41.970313, -87.643041 41.969464, -87.642249 41.969256, -87.64205308583692 41.968953965665236, -87.64226905204258 41.96898065811762)), ((-87.649309 41.980195, -87.64960335831991 41.98032405364764, -87.64960659262789 41.98145282713659, -87.649241 41.981264, -87.649067 41.978551, -87.647178 41.978327, -87.64703 41.977475, -87.646202 41.977302, -87.646077 41.973675, -87.645228 41.973277, -87.64507861216335 41.97193994170082, -87.64513693758117 41.97199218579546, -87.645333 41.973172, -87.646054 41.973451, -87.646309 41.974551, -87.646289 41.977216, -87.647053 41.977452, -87.647243 41.978262, -87.6491 41.978551, -87.649309 41.980195)), ((-87.67520654915276 41.981922615504736, -87.67472338501294 41.980948366501515, -87.67542926480776 41.980217944528405, -87.67593033215947 41.98072258327963, -87.67520654915276 41.981922615504736)), ((-87.64961646654186 41.984898823108146, -87.64961 41.984895, -87.64961 41.984208, -87.6496144775063 41.984204649698086, -87.64961646654186 41.984898823108146)))",41.97155143669217,-87.66095347964183
9,Blackstone,"(41.80549277198318, -87.58923748614112)","MULTIPOLYGON (((-87.58637697862068 41.80948646965289, -87.585494 41.809236, -87.58533684452092 41.80871439056942, -87.586376 41.809354, -87.58637697862068 41.80948646965289)), ((-87.584519 41.808211, -87.58466809607577 41.808302769959404, -87.584457 41.808273, -87.58433981292146 41.807684240822304, -87.584519 41.808211)), ((-87.580288 41.804442, -87.580396 41.805335, -87.581293 41.805437, -87.581419 41.806311, -87.58329 41.806441, -87.583458 41.807272, -87.584237 41.807382, -87.58425458772095 41.80743370291015, -87.583418 41.807312, -87.583287 41.806443, -87.581391 41.806339, -87.581285 41.805445, -87.580374 41.805356, -87.580281 41.804449, -87.579378 41.804353, -87.579378 41.802633, -87.580304 41.802493, -87.580291 41.799439, -87.579453 41.799277, -87.57941850857279 41.799075485017696, -87.579513 41.799217, -87.580301 41.799429, -87.580314 41.802493, -87.5794 41.802656, -87.5794 41.80433, -87.580288 41.804442)), ((-87.574665 41.79492, -87.577237 41.794638, -87.577567 41.793822, -87.578414 41.793493, -87.578754 41.790009, -87.580237 41.789227, -87.58208 41.79065, -87.583347 41.790602, -87.5840007743728 41.78995809611063, -87.583401 41.790656, -87.580237 41.790653, -87.579237 41.79125, -87.578385 41.79364, -87.577237 41.794697, -87.57482 41.795075, -87.574667 41.796493, -87.575237 41.797063, -87.578237 41.797306, -87.57892211826294 41.79833206661478, -87.578499 41.798231, -87.578237 41.797357, -87.575237 41.797262, -87.574469 41.796493, -87.574665 41.79492)), ((-87.595237 41.820035, -87.59456439584804 41.81852750639196, -87.596417 41.819313, -87.597889 41.820493, -87.598237 41.821338, -87.59949640457548 41.82156721163273, -87.5991309852687 41.82258490855142, -87.598237 41.822497, -87.596478 41.821493, -87.597244 41.820486, -87.596237 41.819957, -87.595237 41.820035)), ((-87.605849 41.816493, -87.60515141048081 41.81569666493243, -87.60755874563885 41.81718719460513, -87.60754684250061 41.81721119748001, -87.607472 41.81721, -87.606472 41.81664, -87.60547658096642 41.817426381036526, -87.605849 41.816493)), ((-87.584237 41.789007, -87.583083 41.788647, -87.583237 41.788125, -87.58606051367641 41.78617112853592, -87.586122 41.786268, -87.58789172019281 41.78718306163816, -87.586237 41.787356, -87.58444681555943 41.7894390778046, -87.584237 41.789007)), ((-87.593608 41.818122, -87.59437805215296 41.818448497726656, -87.593508 41.818222, -87.59337010323821 41.817548739339536, -87.593608 41.818122)), ((-87.592237 41.817246, -87.593237 41.817228, -87.59330318914854 41.81738749622317, -87.591568 41.817163, -87.5914295771995 41.81670673943869, -87.592237 41.817246)), ((-87.590587 41.816144, -87.59081276920392 41.81629478646225, -87.590496 41.816234, -87.590315 41.815415, -87.58945 41.81528, -87.58942122192539 41.81485498827001, -87.589508 41.815223, -87.590338 41.815392, -87.590587 41.816144)), ((-87.588295 41.812435, -87.58831933600003 41.812700378285946, -87.588287 41.812444, -87.586376 41.812354, -87.58638778448673 41.81094919097697, -87.586398 41.812332, -87.588295 41.812435)))",41.80549277198318,-87.58923748614112
