,BRANCH,LOCATION,geometry,LATITUDE,LONGITUDE
0,Albany Park,"(41.97557881655979, -87.71361314512697)","MULTIPOLYGON (((-87.72187027758086 41.98895661692591, -87.721879 41.988579, -87.722479 41.987445, -87.724613 41.987751, -87.725735 41.986579, -87.723613 41.985152, -87.721613 41.984826, -87.720613 41.985739, -87.719537 41.984655, -87.7195606810395 41.98362942882798, -87.7196015702582 41.98366794975861, -87.719802 41.98439, -87.721613 41.984481, -87.722613 41.98327, -87.724613 41.983272, -87.724987 41.983579, -87.724787 41.985405, -87.727613 41.985162, -87.728613 41.985489, -87.73060036343449 41.984005764423394, -87.73171400902031 41.98467914878762, -87.729792 41.985757, -87.728613 41.987009, -87.726613 41.985571, -87.726439 41.986579, -87.724934 41.9879, -87.723613 41.988068, -87.722517 41.987483, -87.72227855220574 41.98917332991935, -87.72187027758086 41.98895661692591)), ((-87.72321598361154 41.990240727536836, -87.72453 41.990496, -87.724613 41.99022, -87.724795 41.990579, -87.722403 41.991369, -87.721646 41.992579, -87.72043016892782 41.993377313245034, -87.720439 41.992698, -87.723173 41.990698, -87.72321598361154 41.990240727536836)))",41.97557881655979,-87.71361314512697
1,Altgeld,"(41.65719847558056, -87.59883829075173)","MULTIPOLYGON (((-87.607266 41.671198, -87.604838 41.671629, -87.603444 41.670593, -87.601795 41.670242, -87.60185 41.669198, -87.60095 41.668087, -87.600106 41.667931, -87.599949 41.667088, -87.599068 41.666969, -87.598931 41.666106, -87.59819 41.665847, -87.59803558197338 41.66526257579396, -87.602269 41.669198, -87.602838 41.67028, -87.603838 41.670635, -87.60585 41.67021, -87.607354 41.668198, -87.608122 41.666198, -87.605838 41.664938, -87.605065 41.665426, -87.60164344636772 41.665300986288045, -87.604973 41.665334, -87.606838 41.663658, -87.607544 41.664198, -87.607648 41.665388, -87.609401 41.666198, -87.609099 41.668459, -87.607266 41.671198)), ((-87.597382 41.664655, -87.59775629564493 41.66500294866277, -87.597172 41.664865, -87.59707544334321 41.664229335342824, -87.597382 41.664655)), ((-87.59673593842669 41.66375792087273, -87.59561162127788 41.66287758455586, -87.596126 41.662911, -87.59673593842669 41.66375792087273)), ((-87.594838 41.66114, -87.59500547001666 41.661960555095945, -87.594043 41.661994, -87.59384026728218 41.66115241198596, -87.594838 41.66114)), ((-87.593793 41.661153, -87.59383668261468 41.66115245657991, -87.593709 41.662069, -87.592767 41.662198, -87.59278035208594 41.66320703620836, -87.592744 41.663198, -87.592755 41.662198, -87.59369 41.66205, -87.593793 41.661153)), ((-87.593621 41.663416, -87.5932543565592 41.66332486172167, -87.593654 41.663383, -87.593771 41.664266, -87.594622 41.664415, -87.59465722302158 41.66463876978419, -87.594574 41.664463, -87.593756 41.664281, -87.593621 41.663416)), ((-87.597911 41.667126, -87.598888 41.668198, -87.598445 41.670198, -87.597838 41.670641, -87.595235 41.668802, -87.59491525315016 41.66816442095212, -87.596838 41.669498, -87.597391 41.668198, -87.595538 41.666499, -87.59498418523489 41.665329324832214, -87.595576 41.665461, -87.595738 41.666299, -87.597911 41.667126)), ((-87.59350243040709 41.66626489702963, -87.59271054968454 41.66568055126183, -87.593246 41.665791, -87.59350243040709 41.66626489702963)), ((-87.590059 41.661419, -87.590084 41.662198, -87.591183 41.663198, -87.59133705010554 41.664590052771835, -87.591047 41.663198, -87.58994 41.662198, -87.589992 41.661352, -87.59076908552336 41.66114900248149, -87.590889 41.661148, -87.590059 41.661419)), ((-87.585838 41.662696, -87.583932 41.661105, -87.581838 41.660969, -87.580604 41.659964, -87.57959 41.65995, -87.578838 41.660579, -87.57741230671208 41.65963554711625, -87.57852 41.659277, -87.57773463989636 41.658831118134714, -87.578249 41.658609, -87.578838 41.657868, -87.580161 41.657521, -87.580838 41.657474, -87.581395 41.658642, -87.58248474131646 41.65876207544651, -87.582442 41.658802, -87.581151 41.658886, -87.580838 41.65781, -87.579098 41.659198, -87.580838 41.659837, -87.581838 41.660775, -87.583968 41.661069, -87.584838 41.661748, -87.586822 41.661182, -87.58934166165699 41.66116093570289, -87.587489 41.661198, -87.588401 41.662198, -87.585838 41.662696)), ((-87.586838 41.658138, -87.584838 41.658517, -87.583838 41.657498, -87.58360510459678 41.657715546995554, -87.583838 41.657386, -87.584838 41.657809, -87.586838 41.657525, -87.58772280560319 41.659198, -87.587276 41.659198, -87.586838 41.658138)), ((-87.590884 41.658152, -87.590987 41.659049, -87.591902 41.659198, -87.591895 41.659198, -87.590968 41.659069, -87.590879 41.658158, -87.589956 41.658081, -87.589838 41.656144, -87.58399 41.656047, -87.583892 41.655145, -87.58301 41.655026, -87.5829 41.654137, -87.582038 41.653998, -87.581911 41.653125, -87.581087 41.65295, -87.580449 41.651588, -87.5803708803413 41.65074116440989, -87.580998 41.651039, -87.581169 41.652867, -87.581932 41.653105, -87.582089 41.653948, -87.582914 41.654123, -87.583046 41.65499, -87.583902 41.655135, -87.584017 41.65602, -87.589838 41.656137, -87.589972 41.658065, -87.590884 41.658152)), ((-87.58054 41.648497, -87.579838 41.647773, -87.579667 41.64937, -87.5797395170968 41.649519587334424, -87.579585 41.649452, -87.579287 41.647198, -87.579838 41.646283, -87.580681 41.648356, -87.584442 41.648594, -87.584747 41.653198, -87.585679 41.653358, -87.585838 41.654268, -87.5888806169927 41.65419832934593, -87.58888 41.654241, -87.585838 41.654279, -87.585649 41.653388, -87.584727 41.653198, -87.584286 41.64875, -87.58054 41.648497)), ((-87.58802256949451 41.65066441808927, -87.588068 41.650969, -87.588924 41.651198, -87.58889225319952 41.65339357986076, -87.588888 41.652148, -87.58802 41.652017, -87.58802256949451 41.65066441808927)), ((-87.588068 41.649428, -87.58802436326674 41.64972017638793, -87.588025 41.649385, -87.58836826737002 41.649383154873306, -87.588068 41.649428)), ((-87.59394 41.6533, -87.593838 41.654248, -87.591838 41.654253, -87.591716 41.653321, -87.59077 41.653198, -87.591676 41.653036, -87.591838 41.652105, -87.59265 41.652011, -87.592645 41.649392, -87.59142656479635 41.64936671594928, -87.592676 41.64936, -87.59268 41.65204, -87.591838 41.652119, -87.591699 41.653059, -87.590778 41.653198, -87.591729 41.653307, -87.591838 41.654248, -87.593838 41.654244, -87.59393 41.653291, -87.59885524845507 41.65322715233925, -87.59887 41.65323, -87.59394 41.6533)), ((-87.597979 41.653058, -87.59877120382359 41.6532109282353, -87.597961 41.653075, -87.597961 41.651322, -87.60088 41.65124, -87.600985 41.649345, -87.6012488196478 41.64934519506073, -87.60101 41.64937, -87.600886 41.651246, -87.597979 41.651339, -87.597979 41.653058)), ((-87.615147 41.657198, -87.614131 41.658491, -87.611758 41.658198, -87.612432 41.657793, -87.612838 41.655372, -87.613613 41.654973, -87.613679 41.654039, -87.614391 41.654646, -87.615838 41.654821, -87.619961 41.652075, -87.617659 41.651378, -87.616838 41.64948, -87.61603 41.650391, -87.612838 41.650448, -87.611838 41.651303, -87.61163 41.650407, -87.609078 41.650438, -87.608838 41.651282, -87.60868 41.650356, -87.603838 41.650274, -87.603664 41.649373, -87.60312194463775 41.649346579996035, -87.60369 41.649347, -87.603913 41.650273, -87.608702 41.650335, -87.608838 41.65127, -87.609032 41.650392, -87.611666 41.650371, -87.611838 41.651285, -87.612171 41.650531, -87.612838 41.650365, -87.61596 41.65032, -87.61655 41.648198, -87.616838 41.647951, -87.617642 41.648395, -87.618269 41.649198, -87.61759 41.64995, -87.617722 41.651315, -87.619838 41.651508, -87.620528 41.652198, -87.617301 41.655198, -87.61759779374704 41.65732627848624, -87.617263 41.655774, -87.616219 41.65558, -87.614906 41.656198, -87.615147 41.657198)), ((-87.619437 41.658198, -87.618872 41.657164, -87.617838 41.65844, -87.61778465298549 41.6581926554075, -87.618838 41.655898, -87.619903 41.656133, -87.620266 41.657198, -87.619624 41.657984, -87.619365 41.660725, -87.618496 41.661198, -87.617581 41.663198, -87.616838 41.663861, -87.616406 41.663767, -87.616107 41.664467, -87.615439 41.664198, -87.61627 41.66363, -87.616018 41.661198, -87.61513 41.660907, -87.614838 41.660091, -87.61278 41.66014, -87.61276205691297 41.660237076701634, -87.612767 41.660127, -87.614838 41.660062, -87.616119 41.661198, -87.616838 41.663172, -87.617838 41.661118, -87.619388 41.660198, -87.619437 41.658198)), ((-87.610838 41.661628, -87.611525 41.662512, -87.612231 41.662591, -87.61234579474318 41.662489161774104, -87.612312 41.662672, -87.611427 41.66261, -87.610838 41.661779, -87.608838 41.661815, -87.607636 41.661996, -87.606838 41.663037, -87.60629 41.662198, -87.6065 41.660198, -87.60604 41.659997, -87.60476914709042 41.65996279788401, -87.60612 41.659917, -87.606761 41.660198, -87.606838 41.662476, -87.607491 41.661852, -87.610838 41.661628)), ((-87.598805 41.660165, -87.59883399944681 41.66016401683352, -87.598808 41.660168, -87.5988048498435 41.66018731969095, -87.598805 41.660165)), ((-87.599779 41.664258, -87.59972308197568 41.6631609690693, -87.599771 41.663198, -87.599788 41.664249, -87.600676 41.66436, -87.60083425311151 41.66527142069781, -87.600768 41.665269, -87.600651 41.664385, -87.599779 41.664258)))",41.65719847558056,-87.59883829075173
2,Archer Heights,"(41.80110836194246, -87.72648385568911)","MULTIPOLYGON (((-87.727386 41.818011, -87.728484 41.818626, -87.729484 41.81746, -87.730484 41.817547, -87.731484 41.81854, -87.73229 41.816915, -87.734383 41.816108, -87.732484 41.815418, -87.732373 41.814998, -87.732484 41.81498479664315, -87.732484 41.8153, -87.735484 41.815451, -87.736347 41.816108, -87.734484 41.817751, -87.733714 41.816878, -87.732361 41.816986, -87.732484 41.817525, -87.733777 41.817815, -87.733734 41.818108, -87.731484 41.819671, -87.730365 41.819108, -87.730647 41.817945, -87.729484 41.817826, -87.728525 41.82015, -87.727484 41.819697, -87.726758 41.821383, -87.725484 41.821163, -87.724484 41.822189, -87.72418128511028 41.82174799944474, -87.7238584284862 41.820426237426695, -87.724484 41.82044, -87.725484 41.819782, -87.726484 41.8201, -87.727301 41.819108, -87.727386 41.818011)), ((-87.717161 41.817431, -87.718484 41.818574, -87.719484 41.81792, -87.721484 41.818711, -87.72344234412424 41.82038244671003, -87.72322251167745 41.82132831174137, -87.722466 41.821126, -87.721484 41.820044, -87.719484 41.820286, -87.718697 41.818895, -87.716986 41.817606, -87.716603 41.814108, -87.716723 41.813347, -87.71697106420352 41.813277658076444, -87.71698612256 41.813348346030125, -87.716798 41.813422, -87.716641 41.814108, -87.717161 41.817431)), ((-87.739484 41.812103, -87.742615 41.810239, -87.745251 41.808108, -87.745119 41.806108, -87.747718 41.804108, -87.747319 41.802943, -87.749484 41.80253, -87.750333 41.801957, -87.752189 41.800108, -87.7528031552809 41.798787235955054, -87.75311 41.798916, -87.75436844873438 41.79973477494419, -87.753676 41.801108, -87.750484 41.803403, -87.749745 41.802848, -87.747373 41.802998, -87.747484 41.803413, -87.749671 41.804108, -87.747222 41.806108, -87.747373 41.807108, -87.745484 41.809512, -87.743484 41.811129, -87.739484 41.813816, -87.738484 41.811757, -87.737484 41.815652, -87.736724 41.814868, -87.73257810442797 41.81497360300042, -87.736484 41.814509, -87.737484 41.814021, -87.738445 41.811108, -87.738484 41.808979, -87.738584 41.811108, -87.739484 41.812103)), ((-87.738484 41.790366, -87.73813961193703 41.789496764529055, -87.73824988859226 41.7892868135577, -87.738484 41.790279, -87.73925547793858 41.788851765813625, -87.739743 41.789331, -87.74064598834723 41.788721821063504, -87.741484 41.788933, -87.742374 41.792218, -87.747484 41.792817, -87.747916 41.793108, -87.746565 41.794108, -87.750484 41.794721, -87.751484 41.795341, -87.75205565015192 41.795052316673285, -87.75150191460615 41.79624580108866, -87.751357 41.796235, -87.750484 41.795092, -87.74415 41.794442, -87.744037 41.793662, -87.745636 41.792956, -87.74232 41.792272, -87.741254 41.790338, -87.739484 41.789913, -87.738484 41.790366)))",41.80110836194246,-87.72648385568911
3,Austin,"(41.88917312206642, -87.7658203582574)","MULTIPOLYGON (((-87.77075 41.876244, -87.77191 41.876263, -87.77217 41.875523, -87.773081 41.875173, -87.773671 41.873173, -87.77482 41.873178, -87.780842 41.878151, -87.785893 41.881101, -87.790897 41.885096, -87.793889 41.888173, -87.793627 41.889173, -87.791665 41.890173, -87.791597 41.892173, -87.788328 41.894173, -87.78682 41.896046, -87.78442145985969 41.89791000833762, -87.78278364473563 41.89716983379056, -87.782801 41.897154, -87.78382 41.896983, -87.789422 41.892173, -87.789373 41.890726, -87.78982 41.890884, -87.79082 41.889085, -87.791888 41.888173, -87.789977 41.886016, -87.786756 41.884237, -87.786444 41.883173, -87.785051 41.881943, -87.77782 41.877427, -87.77482 41.874802, -87.77382 41.874541, -87.771944 41.876296, -87.769742 41.876251, -87.770488 41.875841, -87.770488 41.874506, -87.77028290567772 41.87436853270244, -87.770571 41.874423, -87.77075 41.876244)), ((-87.76036241603784 41.871846805976695, -87.75882 41.873303, -87.75301622802773 41.87727210278352, -87.752574 41.876345, -87.7524039556522 41.87622994969702, -87.753989 41.875173, -87.756096 41.873173, -87.758119 41.872173, -87.76036241603784 41.871846805976695)), ((-87.768199 41.871173, -87.76557 41.870423, -87.76482 41.868702, -87.76382 41.868768, -87.762989 41.871342, -87.76053154020096 41.87176550127838, -87.76082 41.871418, -87.762932 41.871285, -87.762972 41.868325, -87.76382 41.867128, -87.76482 41.866957, -87.765992 41.870001, -87.768132 41.870861, -87.770225 41.871173, -87.766644 41.872173, -87.767532 41.872462, -87.76782 41.873334, -87.76790989045784 41.87334134986685, -87.766713 41.87328, -87.766607 41.87196, -87.768199 41.871173)), ((-87.76964407450433 41.873940347299666, -87.76886717884307 41.873419622270106, -87.76952 41.873473, -87.76964407450433 41.873940347299666)))",41.88917312206642,-87.7658203582574
4,Austin-Irving,"(41.95312267684315, -87.77928489355646)","MULTIPOLYGON (((-87.795285 41.962905, -87.794285 41.961964, -87.792285 41.962005, -87.792049 41.962886, -87.789213 41.963051, -87.788626 41.967123, -87.788754 41.967653, -87.789811 41.968123, -87.78977548716867 41.96820053893305, -87.78844440652581 41.967945473677936, -87.789193 41.963031, -87.790978 41.962816, -87.791285 41.961982, -87.794285 41.961891, -87.795285 41.962738, -87.796621 41.962458, -87.798092 41.961123, -87.798038 41.960123, -87.79905592210278 41.95910354872031, -87.80015421501788 41.959610649161384, -87.799848 41.960123, -87.800103 41.961123, -87.799285 41.962004, -87.798285 41.961761, -87.797334 41.963123, -87.795285 41.962905)), ((-87.80200540264502 41.95446574487497, -87.801952 41.954555, -87.80001945906876 41.95496203700933, -87.799961 41.954799, -87.80174233819467 41.954099112008954, -87.80190236554701 41.95413693139679, -87.80200540264502 41.95446574487497)))",41.95312267684315,-87.77928489355646
5,Avalon,"(41.746393038286826, -87.5860053710736)","MULTIPOLYGON (((-87.58599 41.724401, -87.58569327602304 41.72409419316944, -87.587005 41.724632, -87.587727 41.725672, -87.589187 41.726211, -87.58974157530784 41.72832653028272, -87.589005 41.727583, -87.585005 41.725345, -87.579005 41.729708, -87.57605792963798 41.73073932161163, -87.57550282041996 41.73032475162058, -87.575734 41.730248, -87.57767300342731 41.72873739931454, -87.579005 41.728471, -87.58444684705371 41.724245405762794, -87.584734 41.724819, -87.58599 41.724401)), ((-87.602005 41.735899, -87.599005 41.734363, -87.597885 41.735513, -87.597714 41.733393, -87.597005 41.732732, -87.59494597207801 41.73544473467339, -87.59546 41.734393, -87.595085 41.733393, -87.597005 41.731293, -87.598005 41.732764, -87.599005 41.732636, -87.600005 41.733864, -87.602453 41.734393, -87.60429716459971 41.736098191493035, -87.60259060013279 41.73744324291575, -87.602005 41.735899)), ((-87.59376363075135 41.733314945673136, -87.592761 41.732393, -87.592394 41.731004, -87.59013458685662 41.7287232527697, -87.592551 41.730848, -87.592841 41.732393, -87.5937 41.732699, -87.59376363075135 41.733314945673136)), ((-87.594923 41.735475, -87.5946868625706 41.73471055510141, -87.594688 41.734711, -87.59493781799728 41.73545547753769, -87.594923 41.735475)))",41.746393038286826,-87.5860053710736
6,Back of the Yards,"(41.808384423666354, -87.67756963874196)","MULTIPOLYGON (((-87.675474 41.817289, -87.676375 41.81719, -87.67643709783422 41.8168998916565, -87.67646355584145 41.81690074821069, -87.676407 41.817221, -87.67549 41.817304, -87.673727 41.817227, -87.67357 41.816315, -87.673402 41.819217, -87.671497 41.819312, -87.67057 41.820189, -87.66941313367813 41.82024952828891, -87.66937467395297 41.82003759917836, -87.670304 41.820119, -87.671477 41.819292, -87.673369 41.819184, -87.67357 41.816304, -87.673756 41.817198, -87.675474 41.817289)), ((-87.659835 41.813384, -87.65965497294285 41.8134743519253, -87.659366 41.813344, -87.659158 41.811344, -87.65956956911727 41.81090878755047, -87.65986675290857 41.81168295132683, -87.659835 41.813384)), ((-87.67675167332342 41.816910075755075, -87.676817 41.817137, -87.67757 41.817261, -87.679287 41.817102, -87.67931353578301 41.81699301374837, -87.67938002812356 41.8169951663781, -87.67935 41.817164, -87.67757 41.817285, -87.676768 41.817186, -87.67670614772199 41.816908601904665, -87.67675167332342 41.816910075755075)), ((-87.68073605809361 41.817049000515645, -87.680770208374 41.81721494069023, -87.680744 41.81721, -87.68071304945646 41.81704742070807, -87.68073605809361 41.817049000515645)), ((-87.68181 41.820144, -87.68180389194269 41.82002611022263, -87.68246888845238 41.82037635417085, -87.68247699477585 41.82038758925076, -87.68240234242832 41.82038539982524, -87.68181 41.820144)))",41.808384423666354,-87.67756963874196
7,Beverly,"(41.72118978926962, -87.67214620967468)","MULTIPOLYGON (((-87.67698299710241 41.73475740797448, -87.676729 41.734799, -87.67645257675038 41.73474829853349, -87.676766 41.73381, -87.678015 41.73319, -87.67811454851264 41.73159950353462, -87.67812184175123 41.73159393268448, -87.678042 41.73319, -87.676689 41.73419, -87.67698299710241 41.73475740797448)), ((-87.678348 41.731988, -87.68134 41.732996, -87.6814130276851 41.73314033387389, -87.681325 41.734066, -87.68132111782636 41.734063812120354, -87.681269 41.733067, -87.67887 41.732466, -87.67829 41.732046, -87.67821000531087 41.7315265900393, -87.67823846469332 41.73150485169182, -87.678348 41.731988)), ((-87.68284624563762 41.731017344713216, -87.68279863596796 41.730987102092854, -87.68296693990094 41.7300582326867, -87.68284624563762 41.731017344713216)), ((-87.67597387920291 41.737340194604215, -87.6759899145538 41.73749309861939, -87.675656 41.737372, -87.67597387920291 41.737340194604215)), ((-87.688448 41.723888, -87.69115090107823 41.72406870604648, -87.691309 41.72705, -87.687973 41.7272, -87.68791840291043 41.72716574158844, -87.687146 41.725143, -87.686049 41.727287, -87.68601 41.72419, -87.68697 41.724013, -87.687146 41.723082, -87.688448 41.723888)), ((-87.697532 41.718804, -87.697146 41.717744, -87.692146 41.714333, -87.690668 41.714668, -87.690591 41.71319, -87.688146 41.711709, -87.687016 41.71232, -87.685438 41.709898, -87.683674 41.709662, -87.68313745049142 41.70881047345659, -87.68361536577841 41.70841150352191, -87.683885 41.709451, -87.684824 41.70919, -87.685146 41.70824, -87.686146 41.709055, -87.687146 41.711096, -87.688146 41.709972, -87.689146 41.711142, -87.692146 41.712605, -87.697146 41.716411, -87.697788 41.718548, -87.69808728183 41.718574910900244, -87.69765512896235 41.71882641354634, -87.697532 41.718804)), ((-87.6991542373533 41.71867084968027, -87.699319 41.71906, -87.69842300693587 41.7186050987163, -87.6991542373533 41.71867084968027)), ((-87.68313560028798 41.729127396010554, -87.683146 41.72907, -87.686287 41.729049, -87.68642174926354 41.72937199037678, -87.68640142704413 41.730015243381644, -87.686245 41.729091, -87.68313560028798 41.729127396010554)))",41.72118978926962,-87.67214620967468
8,Bezazian,"(41.97155143669217, -87.66095347964183)","MULTIPOLYGON (((-87.642182 41.969323, -87.6421653026923 41.96922533218649, -87.6422485624673 41.96925532547042, -87.642249 41.969256, -87.64225429564574 41.96925739077565, -87.64271742797602 41.96942422835694, -87.642182 41.969323)), ((-87.64384058607148 41.97046382808222, -87.643146 41.970359, -87.64303072644475 41.9695370901792, -87.64305559274499 41.96954604795027, -87.643192 41.970313, -87.64382146387715 41.97043648334432, -87.64384058607148 41.97046382808222)), ((-87.64450939799842 41.97142022913775, -87.644137 41.971368, -87.64405285805643 41.97076737702069, -87.64408824349881 41.97081797820331, -87.644178 41.971326, -87.64448150149236 41.971380337134086, -87.64450939799842 41.97142022913775)), ((-87.645169 41.973336, -87.6450761403579 41.972230670711795, -87.64511774167919 41.972290160601226, -87.645228 41.973277, -87.64593962611231 41.97361060093368, -87.645169 41.973336)), ((-87.64007902809774 41.96713510383484, -87.640376 41.967194, -87.64043617118827 41.967273917047564, -87.639415 41.96709, -87.6394091819336 41.96707898093485, -87.64007902809774 41.96713510383484)), ((-87.64958896157204 41.9851705612533, -87.649446 41.985059, -87.6492 41.984551, -87.64958240757569 41.9841344340134, -87.64958896157204 41.9851705612533)), ((-87.64902935321784 41.97872023399854, -87.6490786619132 41.97873283201423, -87.64918224849646 41.98034794925785, -87.649161 41.980343, -87.64902935321784 41.97872023399854)), ((-87.647178 41.978327, -87.64792883611628 41.978416035092664, -87.64793386052988 41.978421577602326, -87.647137 41.978368, -87.647016 41.977489, -87.646154 41.977351, -87.64605335252757 41.973663914376885, -87.646077 41.973675, -87.646202 41.977302, -87.64703 41.977475, -87.647178 41.978327)))",41.97155143669217,-87.66095347964183
9,Blackstone,"(41.80549277198318, -87.58923748614112)","MULTIPOLYGON (((-87.589413 41.815317, -87.589291 41.814439, -87.588393 41.814337, -87.58828 41.81245, -87.586359 41.812371, -87.58631380272486 41.80946854889657, -87.5864 41.809493, -87.586376 41.812354, -87.588287 41.812444, -87.588399 41.813332, -87.589329 41.813493, -87.58945 41.81528, -87.590315 41.815415, -87.590496 41.816234, -87.591335 41.816395, -87.591568 41.817163, -87.59299386407072 41.81734747619898, -87.591486 41.817245, -87.591313 41.816417, -87.590443 41.816287, -87.5903 41.81543, -87.589413 41.815317)), ((-87.580374 41.805356, -87.581285 41.805445, -87.581391 41.806339, -87.583287 41.806443, -87.583418 41.807312, -87.584291 41.807439, -87.584457 41.808273, -87.585237 41.808383, -87.585494 41.809236, -87.58593758970699 41.80936183063432, -87.585442 41.809289, -87.585237 41.808403, -87.584418 41.808313, -87.584284 41.807446, -87.583391 41.80734, -87.583277 41.806453, -87.581371 41.80636, -87.581279 41.805451, -87.580358 41.805373, -87.580276 41.804454, -87.57936 41.80437, -87.57936 41.802616, -87.580296 41.802493, -87.580283 41.799447, -87.579415 41.799315, -87.579295 41.798436, -87.578445 41.798286, -87.578237 41.797386, -87.57708072552907 41.79732038464175, -87.578237 41.797357, -87.578499 41.798231, -87.579307 41.798424, -87.579453 41.799277, -87.580291 41.799439, -87.580304 41.802493, -87.579378 41.802633, -87.579378 41.804353, -87.580281 41.804449, -87.580374 41.805356)), ((-87.574549700501 41.796573805579776, -87.57518804397587 41.797212980231045, -87.574554 41.797177, -87.574549700501 41.796573805579776)), ((-87.58533306560689 41.78667452260003, -87.583237 41.788125, -87.583083 41.788647, -87.584237 41.789007, -87.584473 41.789493, -87.583347 41.790602, -87.58208 41.79065, -87.580237 41.789227, -87.578754 41.790009, -87.578414 41.793493, -87.577567 41.793822, -87.577237 41.794638, -87.574665 41.79492, -87.57454478902513 41.795884754405506, -87.574537 41.794792, -87.577237 41.794605, -87.577485 41.79374, -87.578368 41.793493, -87.578404 41.791327, -87.577604 41.790493, -87.577543 41.788799, -87.581237 41.788048, -87.582029 41.788493, -87.582014 41.790493, -87.58332 41.790575, -87.583402 41.789328, -87.582321 41.788493, -87.582845 41.787101, -87.583237 41.786578, -87.584351 41.786493, -87.58488033625396 41.78590388186794, -87.58533306560689 41.78667452260003)), ((-87.597244 41.820486, -87.596478 41.821493, -87.59744217689207 41.82204333177921, -87.597064 41.822751, -87.59759772237226 41.82336015729721, -87.596826 41.822904, -87.594852 41.820878, -87.594429 41.818493, -87.59345 41.81828, -87.593240580063 41.817379395951654, -87.593338 41.817392, -87.593508 41.818222, -87.594549 41.818493, -87.595237 41.820035, -87.596237 41.819957, -87.597244 41.820486)))",41.80549277198318,-87.58923748614112
