,Census Tract,geometry,Area Within Radius,census Area,Percent Overlap
10,17031160602,"POLYGON ((-87.696314 41.956967, -87.695579 41.958083, -87.69686 41.958132, -87.697695 41.956311, -87.69935079575298 41.9575919235945, -87.699332 41.957592, -87.69927 41.957593, -87.698961 41.957594, -87.698656 41.957597, -87.698597 41.957597, -87.698352 41.9576, -87.698363 41.957961, -87.698397 41.959047, -87.698409 41.959409, -87.698419 41.959777, -87.698433 41.960238, -87.69845 41.960884, -87.698459 41.961177, -87.698483 41.961249, -87.698234 41.96125, -87.69749 41.961255, -87.697242 41.961257, -87.696752 41.961259, -87.696413 41.961262, -87.695583 41.961268, -87.695283 41.961269, -87.695187 41.96127, -87.695023 41.961271, -87.694908 41.961272, -87.694794 41.961273, -87.694756 41.960431, -87.694664 41.960276, -87.694571 41.959396, -87.694552 41.959224, -87.69453 41.959015, -87.694489 41.95871, -87.694466 41.95854, -87.69444 41.958351, -87.694364 41.957786, -87.694356 41.957726, -87.694351 41.957597, -87.694336 41.957241, -87.694304 41.956445, -87.694309 41.956174, -87.694316 41.955819, -87.694323 41.955452, -87.69433 41.955111, -87.69435739299611 41.954639093385204, -87.696314 41.956967))",0.16857438663320104,0.587459405061271,0.2869549541310331
11,17031050300,"POLYGON ((-87.69435739299611 41.954639093385204, -87.69433 41.955111, -87.694323 41.955452, -87.694316 41.955819, -87.694309 41.956174, -87.694304 41.956445, -87.694336 41.957241, -87.694351 41.957597, -87.694356 41.957726, -87.694364 41.957786, -87.69444 41.958351, -87.694466 41.95854, -87.694489 41.95871, -87.69453 41.959015, -87.694552 41.959224, -87.694571 41.959396, -87.694664 41.960276, -87.694756 41.960431, -87.694794 41.961273, -87.69476 41.961273, -87.694595 41.961274, -87.694458 41.961275, -87.694296 41.961277, -87.69357 41.961281, -87.693326 41.961282, -87.692596 41.961287, -87.692353 41.961289, -87.692243 41.961289, -87.691913 41.961291, -87.691804 41.961292, -87.691669 41.961292, -87.691266 41.961295, -87.691132 41.961296, -87.690886 41.961297, -87.690152 41.961302, -87.689907 41.961304, -87.689662 41.961305, -87.689291 41.961308, -87.688927 41.96131, -87.688683 41.961313, -87.688677 41.961131, -87.688662 41.960585, -87.688657 41.960403, -87.688651 41.96022, -87.688635 41.959674, -87.68863 41.959492, -87.688624 41.959309, -87.688606 41.95876, -87.688601 41.958578, -87.688595 41.958396, -87.688579 41.95785, -87.688574 41.957669, -87.688568 41.957486, -87.688552 41.956938, -87.688547 41.956756, -87.688541 41.956574, -87.688525 41.956028, -87.68852 41.955847, -87.688514 41.955664, -87.688498 41.955117, -87.688493 41.954935, -87.688487 41.954754, -87.688472 41.954212, -87.688467 41.954032, -87.688948 41.954026, -87.68908 41.954025, -87.690394 41.954016, -87.690877 41.954013, -87.691115 41.954011, -87.691829 41.954007, -87.692068 41.954007, -87.692299 41.954005, -87.692992 41.954001, -87.693224 41.954001, -87.69336 41.954, -87.693405 41.954, -87.693468 41.953999, -87.69381791123475 41.953997235741674, -87.69435739299611 41.954639093385204))",0.39294419332018865,0.3947297444463994,0.9954765224781452
12,17031050200,"POLYGON ((-87.688074 41.961321, -87.687712 41.961326, -87.68747 41.96133, -87.687227 41.961332, -87.686501 41.961342, -87.686259 41.961346, -87.686015 41.961349, -87.685285 41.961361, -87.685042 41.961365, -87.684799 41.961368, -87.68443 41.961375, -87.684072 41.96138, -87.68383 41.961385, -87.683506 41.961391, -87.683149 41.961399, -87.682535 41.961408, -87.682212 41.961413, -87.68205 41.961415, -87.681564 41.961422, -87.681403 41.961425, -87.681241 41.961427, -87.68121 41.961428, -87.680757 41.961433, -87.680596 41.961436, -87.680268 41.96144, -87.679795 41.961447, -87.679596 41.96145, -87.679286 41.961453, -87.678959 41.961458, -87.678955 41.961274, -87.67895 41.960924, -87.678947 41.960722, -87.678945 41.960539, -87.678939 41.960357, -87.678924 41.959811, -87.678919 41.959629, -87.678913 41.959446, -87.678911 41.959385, -87.678895 41.958897, -87.678889 41.958715, -87.678883 41.958533, -87.678872 41.958162, -87.678869 41.957987, -87.678866 41.957806, -87.67886 41.957623, -87.678843 41.957075, -87.678838 41.956893, -87.678832 41.956711, -87.678829 41.956635, -87.678816 41.956165, -87.678811 41.955983, -87.678805 41.955805, -87.678789 41.955304, -87.678787 41.955272, -87.678782 41.955095, -87.678776 41.954908, -87.678769 41.954643, -87.678759 41.954348, -87.678754 41.954162, -87.678996 41.954158, -87.67936 41.954154, -87.679659 41.954151, -87.679724 41.95415, -87.679967 41.954147, -87.68021 41.954143, -87.680939 41.954133, -87.681183 41.954131, -87.681426 41.954127, -87.682156 41.954115, -87.6824 41.954112, -87.682642 41.954108, -87.683369 41.954097, -87.683612 41.954094, -87.683855 41.95409, -87.684585 41.954078, -87.684829 41.954075, -87.685071 41.954072, -87.685799 41.954063, -87.686042 41.954061, -87.686283 41.954058, -87.687008 41.954048, -87.68725 41.954046, -87.687493 41.954043, -87.688223 41.954034, -87.688467 41.954032, -87.688472 41.954212, -87.688487 41.954754, -87.688493 41.954935, -87.688498 41.955117, -87.688514 41.955664, -87.68852 41.955847, -87.688525 41.956028, -87.688541 41.956574, -87.688547 41.956756, -87.688552 41.956938, -87.688568 41.957486, -87.688574 41.957669, -87.688579 41.95785, -87.688595 41.958396, -87.688601 41.958578, -87.688606 41.95876, -87.688624 41.959309, -87.68863 41.959492, -87.688635 41.959674, -87.688651 41.96022, -87.688657 41.960403, -87.688662 41.960585, -87.688677 41.961131, -87.688683 41.961313, -87.68844 41.961316, -87.688074 41.961321))",0.6522482318387935,0.6522482318387935,1.0
13,17031050100,"POLYGON ((-87.678233 41.961466, -87.677782 41.96147, -87.677488 41.961473, -87.67719 41.961477, -87.676739 41.961484, -87.676298 41.96149, -87.676001 41.961495, -87.675934 41.961495, -87.675737 41.961498, -87.675671 41.961499, -87.67557 41.961499, -87.675268 41.961503, -87.675246 41.961504, -87.675223 41.961505, -87.675168 41.961506, -87.675125 41.961507, -87.675078 41.961508, -87.675038 41.961508, -87.67465 41.961515, -87.674521 41.961518, -87.67446 41.961518, -87.674323 41.96152, -87.674291 41.96152, -87.674234 41.961521, -87.674201 41.961521, -87.674177 41.961521, -87.674028 41.961523, -87.673977 41.961525, -87.673966 41.961161, -87.673936 41.960069, -87.673926 41.959705, -87.673915 41.959339, -87.673884 41.958243, -87.673877 41.957963, -87.673886 41.957878, -87.673895 41.957795, -87.673887 41.95765, -87.673883 41.957516, -87.673853 41.956429, -87.673843 41.956067, -87.673831 41.955698, -87.673798 41.954593, -87.673792 41.954361, -87.673794 41.954225, -87.673841 41.954224, -87.673977 41.954223, -87.674 41.954223, -87.67403 41.954223, -87.674066 41.954222, -87.674121 41.954221, -87.674176 41.95422, -87.674213 41.95422, -87.674363 41.954218, -87.674816 41.954212, -87.674869 41.954212, -87.674918 41.954211, -87.674967 41.95421, -87.675016 41.95421, -87.675239 41.954207, -87.675584 41.954202, -87.676056 41.954196, -87.676329 41.954193, -87.676813 41.954186, -87.677858 41.954173, -87.678268 41.954167, -87.678754 41.954162, -87.678759 41.954348, -87.678769 41.954643, -87.678776 41.954908, -87.678782 41.955095, -87.678787 41.955272, -87.678789 41.955304, -87.678805 41.955805, -87.678811 41.955983, -87.678816 41.956165, -87.678829 41.956635, -87.678832 41.956711, -87.678838 41.956893, -87.678843 41.957075, -87.67886 41.957623, -87.678866 41.957806, -87.678869 41.957987, -87.678872 41.958162, -87.678883 41.958533, -87.678889 41.958715, -87.678895 41.958897, -87.678911 41.959385, -87.678913 41.959446, -87.678919 41.959629, -87.678924 41.959811, -87.678939 41.960357, -87.678945 41.960539, -87.678947 41.960722, -87.67895 41.960924, -87.678955 41.961274, -87.678959 41.961458, -87.678664 41.961461, -87.678233 41.961466))",0.33463557291934243,0.33463557291934243,1.0
14,17031040800,"POLYGON ((-87.693682 41.964816, -87.693437 41.964817, -87.692704 41.964824, -87.69246 41.964826, -87.692215 41.964827, -87.69148 41.964834, -87.691236 41.964836, -87.690991 41.964837, -87.690256 41.964844, -87.690011 41.964846, -87.689766 41.964848, -87.689397 41.964852, -87.689034 41.964861, -87.688791 41.964868, -87.68878 41.964522, -87.688762 41.963966, -87.688747 41.963484, -87.688736 41.963139, -87.688725 41.962773, -87.688693 41.961678, -87.688683 41.961313, -87.688927 41.96131, -87.689291 41.961308, -87.689662 41.961305, -87.689907 41.961304, -87.690152 41.961302, -87.690886 41.961297, -87.691132 41.961296, -87.691266 41.961295, -87.691669 41.961292, -87.691804 41.961292, -87.691913 41.961291, -87.692243 41.961289, -87.692353 41.961289, -87.692596 41.961287, -87.693326 41.961282, -87.69357 41.961281, -87.694296 41.961277, -87.694458 41.961275, -87.694595 41.961274, -87.69476 41.961273, -87.694794 41.961273, -87.694891 41.961699, -87.695021 41.961907, -87.695158 41.962182, -87.695253 41.962374, -87.695293 41.962454, -87.695528 41.962954, -87.695585 41.963074, -87.695641 41.963135, -87.695797 41.963303, -87.69589 41.963403, -87.696291 41.963783, -87.696458 41.963942, -87.696713 41.964252, -87.697202 41.964788, -87.696822 41.964791, -87.696055 41.964797, -87.693682 41.964816))",0.22920529607409984,0.22920529607409984,1.0
15,17031040900,"POLYGON ((-87.68818 41.96488, -87.687819 41.964885, -87.687576 41.96489, -87.687332 41.964893, -87.686936 41.964898, -87.686603 41.964903, -87.686361 41.964907, -87.686312 41.964907, -87.686168 41.964909, -87.686121 41.96491, -87.685683 41.964915, -87.685524 41.964918, -87.68454 41.964932, -87.684369 41.964934, -87.684287 41.964935, -87.684078 41.964946, -87.683936 41.964978, -87.683815 41.965004, -87.683739 41.965014, -87.683693 41.965023, -87.683615 41.965029, -87.683571 41.965033, -87.682642 41.965045, -87.682318 41.96505, -87.681994 41.965054, -87.681506 41.965062, -87.681022 41.965068, -87.680698 41.965073, -87.680375 41.965077, -87.679808 41.965086, -87.679406 41.965091, -87.679083 41.965096, -87.679072 41.964731, -87.679057 41.96422, -87.679039 41.963638, -87.679029 41.963274, -87.679018 41.96291, -87.679002 41.962365, -87.67897 41.961821, -87.678965 41.961718, -87.678959 41.961458, -87.679286 41.961453, -87.679596 41.96145, -87.679795 41.961447, -87.680268 41.96144, -87.680596 41.961436, -87.680757 41.961433, -87.68121 41.961428, -87.681241 41.961427, -87.681403 41.961425, -87.681564 41.961422, -87.68205 41.961415, -87.682212 41.961413, -87.682535 41.961408, -87.683149 41.961399, -87.683506 41.961391, -87.68383 41.961385, -87.684072 41.96138, -87.68443 41.961375, -87.684799 41.961368, -87.685042 41.961365, -87.685285 41.961361, -87.686015 41.961349, -87.686259 41.961346, -87.686501 41.961342, -87.687227 41.961332, -87.68747 41.96133, -87.687712 41.961326, -87.688074 41.961321, -87.68844 41.961316, -87.688683 41.961313, -87.688693 41.961678, -87.688725 41.962773, -87.688736 41.963139, -87.688747 41.963484, -87.688762 41.963966, -87.68878 41.964522, -87.688791 41.964868, -87.688548 41.964872, -87.68818 41.96488))",0.32185392432698795,0.32185392432698795,1.0
16,17031140800,"POLYGON ((-87.702882 41.962155, -87.701566 41.962967, -87.703104 41.963967, -87.703528 41.964967, -87.702366 41.966967, -87.70074 41.967967, -87.70076345457474 41.968151681690856, -87.700639 41.968015, -87.700401 41.967786, -87.70022 41.967613, -87.700028 41.967428, -87.699894 41.9673, -87.699446 41.966882, -87.699252 41.966701, -87.698714 41.966199, -87.697819 41.965395, -87.697202 41.964788, -87.696713 41.964252, -87.696458 41.963942, -87.696291 41.963783, -87.69589 41.963403, -87.695797 41.963303, -87.695641 41.963135, -87.695585 41.963074, -87.695528 41.962954, -87.695293 41.962454, -87.695253 41.962374, -87.695158 41.962182, -87.695021 41.961907, -87.694891 41.961699, -87.694794 41.961273, -87.694908 41.961272, -87.695023 41.961271, -87.695187 41.96127, -87.695283 41.961269, -87.695583 41.961268, -87.696413 41.961262, -87.696752 41.961259, -87.697242 41.961257, -87.69749 41.961255, -87.698234 41.96125, -87.698483 41.961249, -87.698724 41.961248, -87.698778 41.961248, -87.699072 41.961246, -87.69938 41.961244, -87.699447 41.961243, -87.699688 41.961242, -87.699817 41.96124, -87.699932 41.96124, -87.700666 41.961235, -87.700911 41.961234, -87.701155 41.961232, -87.701216 41.961232, -87.701522 41.961231, -87.701828 41.961229, -87.70189 41.961228, -87.702135 41.961227, -87.702379 41.961225, -87.702447 41.961225, -87.702758 41.961223, -87.703058 41.961221, -87.703112 41.96122, -87.703357 41.961219, -87.70339032953721 41.961218727922144, -87.702882 41.962155))",0.33418159942570885,0.7258714242804946,0.4603867685753846
17,17031830800,"POLYGON ((-87.678439 41.968766, -87.677994 41.968771, -87.677697 41.968776, -87.677398 41.968779, -87.676503 41.968791, -87.676205 41.968795, -87.675913 41.968798, -87.675545 41.968804, -87.675038 41.96881, -87.674747 41.968815, -87.674683 41.968815, -87.674524 41.968817, -87.674494 41.968817, -87.674431 41.968819, -87.674404 41.968819, -87.674378 41.968819, -87.674225 41.968821, -87.674174 41.968822, -87.674163 41.968456, -87.674133 41.967361, -87.674123 41.966996, -87.674112 41.96663, -87.674092 41.965918, -87.674084 41.965534, -87.674078 41.965169, -87.674067 41.964804, -87.67404 41.963804, -87.674037 41.963712, -87.674026 41.963349, -87.674016 41.962984, -87.673986 41.961889, -87.673977 41.961525, -87.674028 41.961523, -87.674177 41.961521, -87.674201 41.961521, -87.674234 41.961521, -87.674291 41.96152, -87.674323 41.96152, -87.67446 41.961518, -87.674521 41.961518, -87.67465 41.961515, -87.675038 41.961508, -87.675078 41.961508, -87.675125 41.961507, -87.675168 41.961506, -87.675223 41.961505, -87.675246 41.961504, -87.675268 41.961503, -87.67557 41.961499, -87.675671 41.961499, -87.675737 41.961498, -87.675934 41.961495, -87.676001 41.961495, -87.676298 41.96149, -87.676739 41.961484, -87.67719 41.961477, -87.677488 41.961473, -87.677782 41.96147, -87.678233 41.961466, -87.678664 41.961461, -87.678959 41.961458, -87.678965 41.961718, -87.67897 41.961821, -87.679002 41.962365, -87.679018 41.96291, -87.679029 41.963274, -87.679039 41.963638, -87.679057 41.96422, -87.679072 41.964731, -87.679083 41.965096, -87.679088 41.965278, -87.679103 41.965825, -87.679108 41.966008, -87.679109 41.966089, -87.679115 41.966334, -87.679116 41.966346, -87.679118 41.966416, -87.679119 41.966452, -87.67912 41.966516, -87.679129 41.966818, -87.679133 41.966919, -87.679138 41.967102, -87.679153 41.967651, -87.679159 41.967835, -87.679164 41.968019, -87.679173 41.968286, -87.679175 41.968373, -87.67918 41.968571, -87.679186 41.968756, -87.678888 41.968759, -87.678439 41.968766))",0.3365340123266526,0.3365340123266526,1.0
18,17031040700,"POLYGON ((-87.70080986256053 41.96851709890185, -87.700615 41.968519, -87.700522 41.968521, -87.700003 41.968523, -87.699731 41.968525, -87.699659 41.968525, -87.699447 41.968527, -87.699376 41.968528, -87.699238 41.968528, -87.698826 41.968531, -87.698689 41.968532, -87.698444 41.968533, -87.697711 41.96854, -87.697467 41.968542, -87.697222 41.968543, -87.696488 41.96855, -87.696244 41.968553, -87.695999 41.968554, -87.695266 41.968559, -87.695022 41.968561, -87.694777 41.968562, -87.694042 41.968569, -87.693798 41.968572, -87.693552 41.968573, -87.692817 41.968579, -87.692572 41.968581, -87.692327 41.968583, -87.691593 41.96859, -87.691349 41.968593, -87.691104 41.968594, -87.690371 41.968601, -87.690127 41.968603, -87.689883 41.968605, -87.6895 41.96861, -87.689151 41.968612, -87.688907 41.968615, -87.688894 41.968243, -87.688879 41.967794, -87.688859 41.967129, -87.688848 41.966758, -87.688845 41.966664, -87.688837 41.966381, -87.688835 41.966288, -87.688832 41.966211, -87.688831 41.966178, -87.688828 41.966072, -87.688819 41.965847, -87.688816 41.965738, -87.688808 41.965564, -87.688807 41.965518, -87.688803 41.965172, -87.688797 41.965041, -87.688791 41.964868, -87.689034 41.964861, -87.689397 41.964852, -87.689766 41.964848, -87.690011 41.964846, -87.690256 41.964844, -87.690991 41.964837, -87.691236 41.964836, -87.69148 41.964834, -87.692215 41.964827, -87.69246 41.964826, -87.692704 41.964824, -87.693437 41.964817, -87.693682 41.964816, -87.696055 41.964797, -87.696822 41.964791, -87.697202 41.964788, -87.697819 41.965395, -87.698714 41.966199, -87.699252 41.966701, -87.699446 41.966882, -87.699894 41.9673, -87.700028 41.967428, -87.70022 41.967613, -87.700401 41.967786, -87.700639 41.968015, -87.70076345457474 41.968151681690856, -87.70080986256053 41.96851709890185))",0.35694242195397935,0.357420629386838,0.9986620597874303
19,17031040600,"POLYGON ((-87.688641 41.968617, -87.688575 41.968618, -87.688397 41.968622, -87.688045 41.968632, -87.687865 41.968634, -87.687688 41.968636, -87.687445 41.968637, -87.687039 41.968639, -87.686716 41.968643, -87.686474 41.968647, -87.68623 41.96865, -87.685499 41.968663, -87.685256 41.968667, -87.685012 41.96867, -87.684573 41.968677, -87.684283 41.968681, -87.684041 41.968685, -87.683805 41.968688, -87.6831 41.968698, -87.682865 41.968702, -87.682775 41.968702, -87.682508 41.968706, -87.682419 41.968708, -87.682257 41.96871, -87.681775 41.968718, -87.681614 41.968721, -87.681451 41.968723, -87.68101 41.968731, -87.680963 41.968731, -87.680801 41.968734, -87.680722 41.968734, -87.680486 41.968738, -87.680408 41.968739, -87.680163 41.968742, -87.679816 41.968748, -87.67943 41.968752, -87.679186 41.968756, -87.67918 41.968571, -87.679175 41.968373, -87.679173 41.968286, -87.679164 41.968019, -87.679159 41.967835, -87.679153 41.967651, -87.679138 41.967102, -87.679133 41.966919, -87.679129 41.966818, -87.67912 41.966516, -87.679119 41.966452, -87.679118 41.966416, -87.679116 41.966346, -87.679115 41.966334, -87.679109 41.966089, -87.679108 41.966008, -87.679103 41.965825, -87.679088 41.965278, -87.679083 41.965096, -87.679406 41.965091, -87.679808 41.965086, -87.680375 41.965077, -87.680698 41.965073, -87.681022 41.965068, -87.681506 41.965062, -87.681994 41.965054, -87.682318 41.96505, -87.682642 41.965045, -87.683571 41.965033, -87.683615 41.965029, -87.683693 41.965023, -87.683739 41.965014, -87.683815 41.965004, -87.683936 41.964978, -87.684078 41.964946, -87.684287 41.964935, -87.684369 41.964934, -87.68454 41.964932, -87.685524 41.964918, -87.685683 41.964915, -87.686121 41.96491, -87.686168 41.964909, -87.686312 41.964907, -87.686361 41.964907, -87.686603 41.964903, -87.686936 41.964898, -87.687332 41.964893, -87.687576 41.96489, -87.687819 41.964885, -87.68818 41.96488, -87.688548 41.964872, -87.688791 41.964868, -87.688797 41.965041, -87.688803 41.965172, -87.688807 41.965518, -87.688808 41.965564, -87.688816 41.965738, -87.688819 41.965847, -87.688828 41.966072, -87.688831 41.966178, -87.688832 41.966211, -87.688835 41.966288, -87.688837 41.966381, -87.688845 41.966664, -87.688848 41.966758, -87.688859 41.967129, -87.688879 41.967794, -87.688894 41.968243, -87.688907 41.968615, -87.68884 41.968615, -87.688641 41.968617))",0.33125714027656883,0.33125714027656883,1.0
20,17031160601,"POLYGON ((-87.702695 41.960179, -87.703527 41.960967, -87.70339032953721 41.961218727922144, -87.703357 41.961219, -87.703112 41.96122, -87.703058 41.961221, -87.702758 41.961223, -87.702447 41.961225, -87.702379 41.961225, -87.702135 41.961227, -87.70189 41.961228, -87.701828 41.961229, -87.701522 41.961231, -87.701216 41.961232, -87.701155 41.961232, -87.700911 41.961234, -87.700666 41.961235, -87.699932 41.96124, -87.699817 41.96124, -87.699688 41.961242, -87.699447 41.961243, -87.69938 41.961244, -87.699072 41.961246, -87.698778 41.961248, -87.698724 41.961248, -87.698483 41.961249, -87.698459 41.961177, -87.69845 41.960884, -87.698433 41.960238, -87.698419 41.959777, -87.698409 41.959409, -87.698397 41.959047, -87.698363 41.957961, -87.698352 41.9576, -87.698597 41.957597, -87.698656 41.957597, -87.698961 41.957594, -87.69927 41.957593, -87.699332 41.957592, -87.69935079575298 41.9575919235945, -87.702695 41.960179))",0.108809734096949,0.3280319066609349,0.33170472715454014
21,17031040300,"POLYGON ((-87.700867 41.968967, -87.69874883570557 41.970342431360024, -87.698733 41.969847, -87.698726 41.969629, -87.698718 41.969409, -87.698705 41.968989, -87.698696 41.968751, -87.698689 41.968532, -87.698826 41.968531, -87.699238 41.968528, -87.699376 41.968528, -87.699447 41.968527, -87.699659 41.968525, -87.699731 41.968525, -87.700003 41.968523, -87.700522 41.968521, -87.700615 41.968519, -87.70080986256053 41.96851709890185, -87.700867 41.968967))",0.0224153214459531,0.7674507776235998,0.02920750372468423
22,17031031000,"POLYGON ((-87.672092 41.968967, -87.6720759633352 41.96884878961448, -87.672281 41.968846, -87.672597 41.968842, -87.672912 41.968837, -87.673389 41.968831, -87.673858 41.968825, -87.674174 41.968822, -87.67419 41.969415, -87.674211 41.970126, -87.674202 41.97016, -87.674195 41.970253, -87.67420099962385 41.970462320209755, -87.672092 41.968967))",0.016987014356548896,0.42489747347086365,0.03997909005621268
23,17031040401,"POLYGON ((-87.688566 41.975899, -87.688193 41.975904, -87.687954 41.975908, -87.687709 41.975911, -87.686976 41.975923, -87.686732 41.975927, -87.686243 41.975933, -87.684778 41.975954, -87.68429 41.975961, -87.68417 41.975962, -87.68381 41.975968, -87.683691 41.97597, -87.683629 41.97572, -87.683555 41.975418, -87.684014 41.975427, -87.684272 41.975433, -87.684268 41.975344, -87.684259 41.975077, -87.684256 41.974989, -87.684249 41.974795, -87.684228 41.974215, -87.684222 41.974022, -87.684216 41.973843, -87.684198 41.973306, -87.684193 41.973128, -87.684187 41.972967, -87.684171 41.972485, -87.684166 41.972325, -87.683928 41.972328, -87.683567 41.972334, -87.683217 41.972338, -87.68298 41.972341, -87.682728 41.972344, -87.682395 41.972348, -87.682336 41.970529, -87.682294 41.969234, -87.682312 41.96919, -87.682387 41.969183, -87.68288 41.969175, -87.682876 41.969065, -87.682865 41.968702, -87.6831 41.968698, -87.683805 41.968688, -87.684041 41.968685, -87.684283 41.968681, -87.684573 41.968677, -87.685012 41.96867, -87.685256 41.968667, -87.685499 41.968663, -87.68623 41.96865, -87.686474 41.968647, -87.686716 41.968643, -87.687039 41.968639, -87.687445 41.968637, -87.687688 41.968636, -87.687865 41.968634, -87.688045 41.968632, -87.688397 41.968622, -87.688575 41.968618, -87.688641 41.968617, -87.68884 41.968615, -87.688907 41.968615, -87.688907 41.968657, -87.68891 41.968783, -87.688911 41.968825, -87.688914 41.968971, -87.688915 41.969003, -87.688934 41.969539, -87.688941 41.969718, -87.688945 41.969856, -87.68896 41.970273, -87.688965 41.970412, -87.688969 41.970529, -87.688981 41.970881, -87.688985 41.970999, -87.688994 41.971249, -87.689021 41.971999, -87.68903 41.97225, -87.689034 41.972403, -87.689039 41.972578, -87.689048 41.972862, -87.689053 41.973016, -87.689059 41.973232, -87.68908 41.973883, -87.689087 41.9741, -87.689092 41.974263, -87.68911 41.974753, -87.689116 41.974917, -87.689122 41.975111, -87.689143 41.975697, -87.689151 41.975892, -87.688911 41.975894, -87.688566 41.975899))",0.38579663950209553,0.38579663950209553,1.0
24,17031040402,"POLYGON ((-87.682101 41.975967, -87.683781 41.974053, -87.68285 41.972812, -87.681018 41.972967, -87.679695 41.974217, -87.679144 41.973967, -87.67420099962385 41.970462320209755, -87.674195 41.970253, -87.674202 41.97016, -87.674211 41.970126, -87.67419 41.969415, -87.674174 41.968822, -87.674225 41.968821, -87.674378 41.968819, -87.674404 41.968819, -87.674431 41.968819, -87.674494 41.968817, -87.674524 41.968817, -87.674683 41.968815, -87.674747 41.968815, -87.675038 41.96881, -87.675545 41.968804, -87.675913 41.968798, -87.676205 41.968795, -87.676503 41.968791, -87.677398 41.968779, -87.677697 41.968776, -87.677994 41.968771, -87.678439 41.968766, -87.678888 41.968759, -87.679186 41.968756, -87.67943 41.968752, -87.679816 41.968748, -87.680163 41.968742, -87.680408 41.968739, -87.680486 41.968738, -87.680722 41.968734, -87.680801 41.968734, -87.680963 41.968731, -87.68101 41.968731, -87.681451 41.968723, -87.681614 41.968721, -87.681775 41.968718, -87.682257 41.96871, -87.682419 41.968708, -87.682508 41.968706, -87.682775 41.968702, -87.682865 41.968702, -87.682876 41.969065, -87.68288 41.969175, -87.682387 41.969183, -87.682312 41.96919, -87.682294 41.969234, -87.682336 41.970529, -87.682395 41.972348, -87.682728 41.972344, -87.68298 41.972341, -87.683217 41.972338, -87.683567 41.972334, -87.683928 41.972328, -87.684166 41.972325, -87.684171 41.972485, -87.684187 41.972967, -87.684193 41.973128, -87.684198 41.973306, -87.684216 41.973843, -87.684222 41.974022, -87.684228 41.974215, -87.684249 41.974795, -87.684256 41.974989, -87.684259 41.975077, -87.684268 41.975344, -87.684272 41.975433, -87.684014 41.975427, -87.683555 41.975418, -87.683629 41.97572, -87.683691 41.97597, -87.683321 41.975975, -87.683039 41.97598, -87.682214 41.975991, -87.68214026406598 41.975992198958274, -87.682101 41.975967))",0.3340245293831066,0.6025810844273707,0.5543229583791668
25,17031040201,"POLYGON ((-87.690757 41.976029, -87.6904756202501 41.976336345112884, -87.690158 41.976337, -87.689169 41.976346, -87.689158 41.976072, -87.689151 41.975892, -87.689143 41.975697, -87.689122 41.975111, -87.689116 41.974917, -87.68911 41.974753, -87.689092 41.974263, -87.689087 41.9741, -87.68908 41.973883, -87.689059 41.973232, -87.689053 41.973016, -87.689048 41.972862, -87.689039 41.972578, -87.689034 41.972403, -87.68903 41.97225, -87.689021 41.971999, -87.688994 41.971249, -87.688985 41.970999, -87.688981 41.970881, -87.688969 41.970529, -87.688965 41.970412, -87.68896 41.970273, -87.688945 41.969856, -87.688941 41.969718, -87.688934 41.969539, -87.688915 41.969003, -87.688914 41.968971, -87.688911 41.968825, -87.68891 41.968783, -87.688907 41.968657, -87.688907 41.968615, -87.689151 41.968612, -87.6895 41.96861, -87.689883 41.968605, -87.690127 41.968603, -87.690371 41.968601, -87.691104 41.968594, -87.691349 41.968593, -87.691593 41.96859, -87.692327 41.968583, -87.692572 41.968581, -87.692817 41.968579, -87.693552 41.968573, -87.693798 41.968572, -87.694042 41.968569, -87.694777 41.968562, -87.695022 41.968561, -87.695266 41.968559, -87.695999 41.968554, -87.696244 41.968553, -87.696488 41.96855, -87.697222 41.968543, -87.697467 41.968542, -87.697711 41.96854, -87.698444 41.968533, -87.698689 41.968532, -87.698696 41.968751, -87.698705 41.968989, -87.698718 41.969409, -87.698726 41.969629, -87.698733 41.969847, -87.69874883570557 41.970342431360024, -87.697787 41.970967, -87.692695 41.976301, -87.69235206475996 41.97612662614913, -87.692351 41.976104, -87.69235 41.976049, -87.692347 41.975867, -87.69184760506278 41.97587012121836, -87.69181 41.975851, -87.69169076172749 41.97587115613723, -87.691603 41.975872, -87.69160349965239 41.97588590699134, -87.690757 41.976029))",0.5101010458596156,0.7214111256656123,0.7070878556093368
26,17031040202,"MULTIPOLYGON (((-87.689695 41.977189, -87.68920199012933 41.97721217146392, -87.689193 41.976978, -87.689186 41.976796, -87.689179 41.976615, -87.689169 41.976346, -87.690158 41.976337, -87.6904756202501 41.976336345112884, -87.689695 41.977189)), ((-87.69160349965239 41.97588590699134, -87.691603 41.975872, -87.69169076172749 41.97587115613723, -87.69160349965239 41.97588590699134)), ((-87.69184760506278 41.97587012121836, -87.692347 41.975867, -87.69235 41.976049, -87.692351 41.976104, -87.69235206475996 41.97612662614913, -87.69184760506278 41.97587012121836)))",0.007675238021158875,0.5886560135236124,0.013038579144407232
