,BRANCH,LOCATION,geometry,LATITUDE,LONGITUDE
0,Albany Park,"(41.97557881655979, -87.71361314512697)","MULTIPOLYGON (((-87.71486 41.987826, -87.716613 41.985685, -87.717965 41.984931, -87.719146 41.983112, -87.721136 41.982579, -87.720755 41.982437, -87.721149 41.977579, -87.720613 41.977051, -87.719319 41.976873, -87.719344 41.976309, -87.7249442315888 41.97641805116278, -87.727186 41.978026, -87.727969 41.979193, -87.728578 41.977852, -87.730969 41.977758, -87.73127634288032 41.97745250117696, -87.731147 41.978045, -87.732414 41.978579, -87.729613 41.980487, -87.728613 41.98277, -87.726902 41.982867, -87.725613 41.984024, -87.725341 41.982851, -87.724613 41.982759, -87.722613 41.982819, -87.721613 41.984145, -87.720613 41.984142, -87.719419 41.983384, -87.718613 41.989739, -87.7175744318182 41.99046807486362, -87.71672 41.990294, -87.716316 41.989482, -87.715316 41.990305, -87.713316 41.990045, -87.713053 41.988698, -87.711991 41.987698, -87.71319054942542 41.98717123012329, -87.713613 41.988475, -87.71486 41.987826)), ((-87.73604 41.977314, -87.7356 41.976612, -87.735969 41.975988, -87.7362679025801 41.97601834241956, -87.736157 41.976123, -87.736119 41.977073, -87.736914 41.977579, -87.736613 41.977841, -87.735613 41.977912, -87.73501374352963 41.977385852819026, -87.73604 41.977314)), ((-87.732969 41.976629, -87.7335522506191 41.97711309801385, -87.73146090592397 41.977269045511584, -87.731969 41.976764, -87.732969 41.976629)), ((-87.712474 41.96368, -87.71259571677179 41.96387971836497, -87.709931 41.965579, -87.710167 41.966579, -87.709613 41.967069, -87.708575 41.966579, -87.706722 41.968579, -87.7067 41.969579, -87.702613 41.971139, -87.701613 41.971021, -87.70149625812854 41.97120420382798, -87.69996421289986 41.97016751113035, -87.700178 41.96945, -87.70216 41.968967, -87.70285 41.968122, -87.70335539393653 41.96695591441837, -87.70391 41.966876, -87.706613 41.963535, -87.70958409478806 41.961583077145264, -87.710786 41.962139, -87.712474 41.96368)), ((-87.71686496554176 41.99096612018969, -87.71654069424932 41.99119375863698, -87.716619 41.991002, -87.71686496554176 41.99096612018969)), ((-87.71555791162355 41.99188367204027, -87.71464794193245 41.99252247076341, -87.714666 41.992048, -87.71555791162355 41.99188367204027)))",41.97557881655979,-87.71361314512697
1,Altgeld,"(41.65719847558056, -87.59883829075173)","MULTIPOLYGON (((-87.607662 41.666198, -87.605183 41.667543, -87.603838 41.668923, -87.603707 41.66933, -87.604838 41.670075, -87.604838 41.670547, -87.602838 41.670287, -87.602239 41.670198, -87.602094 41.669198, -87.599214 41.665822, -87.595496 41.66254, -87.595211 41.661826, -87.593838 41.66102, -87.592417 41.661777, -87.592364 41.663673, -87.594019 41.665017, -87.594193 41.665844, -87.595022 41.666015, -87.596047 41.66699, -87.59764 41.669198, -87.596778 41.669259, -87.596605 41.668431, -87.595691 41.668345, -87.59538 41.667657, -87.591428 41.664609, -87.591025 41.663012, -87.590029 41.662198, -87.5908682803614 41.661460688280634, -87.590546 41.662198, -87.591619 41.663198, -87.59174 41.664297, -87.592662 41.664374, -87.592812 41.665172, -87.592855 41.665215, -87.59329 41.665198, -87.592848 41.665189, -87.59288 41.664157, -87.591954 41.664082, -87.591976 41.662198, -87.59216 41.661521, -87.593838 41.66092, -87.595364 41.661673, -87.597697 41.66434, -87.598491 41.664545, -87.598754 41.665283, -87.599621 41.665416, -87.599838 41.666269, -87.600773 41.666263, -87.600838 41.666575, -87.601121 41.666198, -87.599498 41.664539, -87.599437 41.663198, -87.598285 41.662752, -87.598388 41.659748, -87.606838 41.659477, -87.607674 41.660198, -87.607764 41.661273, -87.609076 41.661198, -87.608382 41.660655, -87.608526 41.659886, -87.612758 41.659198, -87.611933 41.659104, -87.611373 41.658198, -87.612075 41.657198, -87.611838 41.65416, -87.610838 41.654174, -87.609607 41.652198, -87.608362 41.651675, -87.607838 41.650897, -87.604838 41.651465, -87.601838 41.649849, -87.601136 41.651496, -87.59846 41.65182, -87.599025 41.653385, -87.594838 41.653455, -87.593838 41.654449, -87.591838 41.654485, -87.590427 41.653198, -87.592062 41.651198, -87.591955 41.650082, -87.588838 41.650119, -87.588692 41.651198, -87.589327 41.652198, -87.589083 41.654443, -87.585838 41.654771, -87.584838 41.654022, -87.584057 41.654198, -87.584785 41.654252, -87.584795 41.655242, -87.590061 41.655976, -87.590429 41.657608, -87.59140603280407 41.65869446047813, -87.590274 41.657763, -87.589838 41.655993, -87.586838 41.65595, -87.5846 41.655437, -87.58432 41.654717, -87.582647 41.65339, -87.582425 41.652612, -87.581696 41.652341, -87.58152 41.651517, -87.580732 41.651198, -87.580749 41.649198, -87.581513 41.649523, -87.582203 41.650563, -87.582031 41.650198, -87.582607 41.649967, -87.584055 41.649982, -87.584475 41.653198, -87.585838 41.654465, -87.588979 41.654339, -87.589085 41.652198, -87.588154 41.651198, -87.588154 41.650198, -87.588838 41.649514, -87.592297 41.649739, -87.592534 41.651198, -87.590613 41.653198, -87.591838 41.65438, -87.593838 41.654365, -87.594177 41.653538, -87.594838 41.653368, -87.598958 41.653318, -87.59807 41.652198, -87.598302 41.651663, -87.600996 41.651356, -87.601121 41.650198, -87.601838 41.649481, -87.602838 41.649517, -87.603838 41.650477, -87.607838 41.65049, -87.608838 41.651508, -87.609838 41.650669, -87.610838 41.650595, -87.611838 41.65161, -87.614603 41.650963, -87.615884 41.651198, -87.616691 41.652198, -87.614018 41.653378, -87.612813 41.653174, -87.61253 41.657198, -87.611597 41.658198, -87.61243 41.658607, -87.614237 41.658598, -87.615838 41.656602, -87.616838 41.656172, -87.617417 41.65862, -87.619043 41.659198, -87.618838 41.660077, -87.617619 41.660198, -87.616838 41.662182, -87.616278 41.660759, -87.614838 41.659786, -87.608677 41.660037, -87.608838 41.660524, -87.612204 41.660833, -87.612052 41.662412, -87.610838 41.661588, -87.607838 41.661808, -87.606838 41.659808, -87.598506 41.659866, -87.598318 41.662198, -87.599616 41.663198, -87.59967 41.664367, -87.60064 41.665397, -87.604838 41.665756, -87.605838 41.665301, -87.607662 41.666198)), ((-87.584653 41.660198, -87.591095 41.660942, -87.59095508233179 41.661262103080645, -87.590838 41.660977, -87.5876 41.66096, -87.587002 41.661198, -87.586838 41.661898, -87.585838 41.661989, -87.584111 41.660926, -87.582378 41.660658, -87.580838 41.659637, -87.578838 41.659658, -87.578069 41.659198, -87.580838 41.658012, -87.58099 41.659047, -87.583557 41.658917, -87.583838 41.65783, -87.584838 41.658477, -87.586838 41.658124, -87.587084 41.659198, -87.587603 41.659433, -87.59186612581253 41.65920608390353, -87.592054 41.659415, -87.584653 41.660198)))",41.65719847558056,-87.59883829075173
2,Archer Heights,"(41.80110836194246, -87.72648385568911)","MULTIPOLYGON (((-87.711462 41.804432, -87.71137801593287 41.804312632815, -87.711484 41.80405, -87.71224787551776 41.804597547627225, -87.711462 41.804432)), ((-87.71501996220427 41.80623962088233, -87.71452443086916 41.80669292558509, -87.714484 41.806702, -87.71445196805844 41.806759213487695, -87.713734 41.807416, -87.71344096319196 41.8061701209258, -87.71501996220427 41.80623962088233)), ((-87.717149 41.803444, -87.716484 41.801727, -87.71573722306715 41.801975708051934, -87.715734 41.80197, -87.7157299809508 41.80197811998054, -87.71534 41.802108, -87.71553999520026 41.80236196215906, -87.715145 41.80316, -87.71512453387727 41.804775746531064, -87.714108 41.804484, -87.713776 41.801816, -87.710893 41.801108, -87.711484 41.800457, -87.712484 41.80063, -87.712978 41.800108, -87.71348171109615 41.794718490366385, -87.71386 41.794306, -87.714454 41.794252, -87.714877 41.795575, -87.715407 41.795853, -87.716304 41.795575, -87.71874 41.793575, -87.71638452763126 41.7915552501298, -87.716952 41.791108, -87.71750138820197 41.79095737408605, -87.717743 41.791357, -87.718771 41.791754, -87.719743 41.793078, -87.72059801967863 41.79345310540741, -87.720201 41.793825, -87.719952 41.796108, -87.719484 41.796606, -87.718484 41.795141, -87.717497 41.796108, -87.716935 41.797108, -87.717484 41.797643, -87.718747 41.797845, -87.719025 41.799108, -87.720498 41.800108, -87.720606 41.801108, -87.719866 41.80149, -87.719484 41.803392, -87.717149 41.803444)), ((-87.742797 41.795796, -87.744393 41.796018, -87.744464 41.795088, -87.744935 41.795108, -87.744639 41.796108, -87.745181 41.797412, -87.747484 41.797761, -87.748484 41.797468, -87.749559 41.798108, -87.747973 41.798598, -87.746532 41.801108, -87.744484 41.802216, -87.741484 41.805713, -87.740317 41.806275, -87.739484 41.804529, -87.738736 41.80636, -87.736262 41.806887, -87.736484 41.80755, -87.738484 41.807727, -87.739788 41.806804, -87.740768 41.808108, -87.739484 41.808797, -87.738091 41.808716, -87.737484 41.810566, -87.735972 41.80962, -87.734196 41.80982, -87.734484 41.810751, -87.736478 41.811108, -87.734084 41.811709, -87.733894 41.813108, -87.731882 41.814506, -87.731484 41.815315, -87.726326 41.81595, -87.725484 41.816686, -87.724484 41.815976, -87.723484 41.816416, -87.719874 41.813108, -87.720901 41.812526, -87.720756 41.811837, -87.719484 41.811739, -87.719028 41.812108, -87.719358 41.813108, -87.718484 41.815254, -87.717484 41.814397, -87.718036 41.813108, -87.716255 41.811337, -87.714761 41.808831, -87.714231 41.808856, -87.71343601332751 41.80955251736456, -87.71342022545042 41.80896419398658, -87.713484 41.809021, -87.71352512039695 41.80883865062064, -87.715135 41.808759, -87.717734 41.812128, -87.718734 41.811994, -87.72045446370967 41.810391101310486, -87.720484 41.810388, -87.72064896841529 41.81020988775975, -87.72113828930519 41.80975400379732, -87.724484 41.812309, -87.725484 41.811856, -87.727484 41.813329, -87.728484 41.812827, -87.729661 41.811108, -87.731484 41.810495, -87.732484 41.808943, -87.736254 41.806108, -87.735807 41.805786, -87.736089 41.804714, -87.737775 41.804108, -87.736484 41.803697, -87.736051 41.803108, -87.736484 41.802616, -87.738274 41.802108, -87.737161 41.801432, -87.737235 41.80086, -87.737866 41.800726, -87.738484 41.801537, -87.740484 41.801159, -87.742958 41.799108, -87.742187 41.798108, -87.740484 41.79764, -87.739484 41.796784, -87.738208 41.797384, -87.73713 41.796108, -87.7355 41.795108, -87.733964 41.793108, -87.731484 41.792564, -87.730484 41.791583, -87.73033679874625 41.79151968585835, -87.730904 41.790915, -87.733743 41.789267, -87.73394093788913 41.78904248321702, -87.734484 41.788822, -87.735412 41.79018, -87.737027 41.791108, -87.737403 41.792189, -87.740177 41.793108, -87.738484 41.793405, -87.737159 41.794783, -87.737036 41.795108, -87.738484 41.796467, -87.739484 41.795612, -87.741909 41.795533, -87.742484 41.793631, -87.742797 41.795796)))",41.80110836194246,-87.72648385568911
3,Austin,"(41.88917312206642, -87.7658203582574)","POLYGON ((-87.752394 41.883747, -87.755299 41.880652, -87.75682 41.880118, -87.759059 41.876173, -87.761196 41.875173, -87.76482 41.872507, -87.76522 41.873774, -87.765993 41.874173, -87.765111 41.875173, -87.766315 41.876678, -87.768546 41.876899, -87.76882 41.876412, -87.773429 41.879564, -87.775803 41.880173, -87.780124 41.883869, -87.78082 41.884322, -87.78182 41.884256, -87.782648 41.885346, -87.786403 41.888173, -87.78553 41.889173, -87.78282 41.890646, -87.78182 41.891911, -87.78082 41.892055, -87.780954 41.893173, -87.77882 41.89614, -87.77782 41.896014, -87.776314 41.896666, -87.775634 41.897987, -87.77561386213976 41.89800036143198, -87.774983 41.897531, -87.773737 41.897691, -87.770983 41.896884, -87.77047932481668 41.89618288414481, -87.770569 41.895922, -87.77282 41.895741, -87.775996 41.893173, -87.774865 41.891173, -87.775344 41.890696, -87.77682 41.890363, -87.779771 41.888173, -87.77682 41.885897, -87.77582 41.886242, -87.77482 41.884453, -87.772478 41.883516, -87.77182 41.882829, -87.77006 41.883413, -87.769754 41.88424, -87.769756 41.883109, -87.770678 41.882173, -87.76482 41.877197, -87.762117 41.87947, -87.76182 41.881564, -87.75982 41.882336, -87.75882 41.883757, -87.75782 41.883943, -87.75577721008212 41.88512441350251, -87.755061 41.884492, -87.754061 41.885137, -87.752061 41.884211, -87.751061 41.885654, -87.750585 41.88462, -87.751786 41.884096, -87.7516728465079 41.88398906550783, -87.752394 41.883747))",41.88917312206642,-87.7658203582574
4,Austin-Irving,"(41.95312267684315, -87.77928489355646)","MULTIPOLYGON (((-87.763148 41.953508, -87.76303677249633 41.953359508459585, -87.766568 41.953839, -87.76709091033202 41.95538876911511, -87.766767 41.955335, -87.76651988119694 41.95553763741851, -87.766438 41.953969, -87.76273963360912 41.95396529719024, -87.763148 41.953508)), ((-87.79933 41.955123, -87.79942 41.956123, -87.797285 41.958471, -87.796285 41.957724, -87.795285 41.955643, -87.794495 41.956333, -87.791858 41.956695, -87.791372 41.957123, -87.791582 41.95842, -87.790805 41.959123, -87.792596 41.960123, -87.790312 41.96115, -87.789832 41.962123, -87.788331 41.962169, -87.786285 41.965423, -87.784462 41.966123, -87.78426357952027 41.96633591237513, -87.783264 41.966011, -87.781767 41.964346, -87.78159754617343 41.964224056790044, -87.785727 41.960565, -87.788956 41.957123, -87.789741 41.955578, -87.791285 41.955257, -87.792377 41.956215, -87.792961 41.953799, -87.796285 41.953556, -87.796965 41.953123, -87.796264 41.952123, -87.794853 41.951555, -87.794285 41.950748, -87.792179 41.951228, -87.79136222221425 41.9505478647677, -87.791576 41.949652, -87.79084 41.948652, -87.791784 41.947412, -87.79204685080667 41.94737589857748, -87.793285 41.947886, -87.794285 41.947706, -87.795285 41.948282, -87.79596392903996 41.94760239203101, -87.796024 41.947643, -87.79639025446009 41.94744961764507, -87.797285 41.948883, -87.798285 41.948782, -87.798716 41.949123, -87.798926 41.950482, -87.800285 41.950355, -87.80117628468179 41.950676753770125, -87.801214 41.951199, -87.802952 41.952186, -87.80377592765699 41.95314739674937, -87.799285 41.953429, -87.797165 41.954003, -87.798357 41.955051, -87.79933 41.955123)), ((-87.77130334642116 41.94383985317848, -87.772024 41.944205, -87.77349948461205 41.94557244703585, -87.769997 41.948123, -87.767285 41.949572, -87.765456 41.951123, -87.766309 41.952146, -87.7626603373594 41.952856957997575, -87.762557 41.952719, -87.761767 41.952514, -87.75976986803543 41.95376353889917, -87.75816701074464 41.95357161225074, -87.75948476037634 41.95213065302846, -87.759525 41.952123, -87.75951572341195 41.95209679494903, -87.759671 41.951927, -87.762448 41.949836, -87.764671 41.948995, -87.765671 41.947519, -87.766671 41.947715, -87.76795 41.945836, -87.77130334642116 41.94383985317848)), ((-87.75617674975567 41.954094207996015, -87.7560129493276 41.95361182324915, -87.7563087239764 41.95382630032792, -87.75617674975567 41.954094207996015)), ((-87.754267 41.953123, -87.75511613051816 41.952961506938344, -87.75572861559705 41.95340564240108, -87.754267 41.953123)))",41.95312267684315,-87.77928489355646
5,Avalon,"(41.746393038286826, -87.5860053710736)","MULTIPOLYGON (((-87.596038 41.73536, -87.597903 41.736393, -87.596382 41.739393, -87.597363 41.740036, -87.597305 41.741393, -87.598377 41.742022, -87.598515 41.742884, -87.599334 41.742721, -87.600005 41.740518, -87.603005 41.741942, -87.60310487074702 41.74206613933854, -87.602055 41.743018, -87.601043 41.744018, -87.60102 41.745018, -87.60013803559623 41.74559353108457, -87.600005 41.744401, -87.598005 41.744024, -87.597005 41.742805, -87.596005 41.743363, -87.595502 41.742896, -87.594005 41.742773, -87.593249 41.743637, -87.592798 41.743601, -87.592777 41.742165, -87.59349 41.740878, -87.594288 41.740393, -87.593005 41.73862, -87.591005 41.73866, -87.590353 41.737045, -87.586628 41.73477, -87.586005 41.733068, -87.585005 41.733957, -87.584005 41.736664, -87.582223 41.73661, -87.581005 41.737691, -87.579005 41.73709, -87.578005 41.739886, -87.576005 41.73859, -87.574415 41.739803, -87.573005 41.740175, -87.573345 41.741393, -87.574533 41.742393, -87.572737 41.744393, -87.573852 41.745393, -87.573187 41.746393, -87.575106 41.748293, -87.577005 41.74942, -87.577831 41.751568, -87.581169 41.753393, -87.58272048124506 41.755696560933565, -87.582026 41.756395, -87.5807963776179 41.75836239581136, -87.579294 41.756104, -87.577773 41.755393, -87.577005 41.754051, -87.576005 41.754114, -87.574275 41.752123, -87.57282 41.751393, -87.571613 41.749393, -87.571304 41.747095, -87.57062 41.747008, -87.570005 41.748383, -87.568144 41.746393, -87.569013 41.745393, -87.566668 41.744393, -87.568155 41.743393, -87.568493 41.741393, -87.567526 41.740393, -87.56774768104813 41.739476256498854, -87.568292 41.739298, -87.56787 41.739154, -87.56787864021231 41.73908422621003, -87.568005 41.738854, -87.568224 41.739174, -87.569005 41.739091, -87.569573 41.738393, -87.569005 41.737637, -87.56883843196131 41.73758700910032, -87.569189 41.737298, -87.5692201038896 41.736757062789295, -87.570005 41.736808, -87.571176 41.737563, -87.572517 41.736905, -87.575005 41.736838, -87.575494 41.736393, -87.576005 41.733763, -87.577005 41.733916, -87.578002 41.733393, -87.579005 41.732133, -87.580005 41.732948, -87.581005 41.732816, -87.582005 41.731927, -87.583005 41.731702, -87.585005 41.732785, -87.585306 41.732092, -87.584277 41.731393, -87.585005 41.727842, -87.586005 41.72815, -87.587005 41.731454, -87.588005 41.730844, -87.594005 41.734898, -87.594617 41.735782, -87.595455 41.735843, -87.596038 41.73536)), ((-87.597601 41.747669, -87.5972564322425 41.748412736251964, -87.597685 41.746072, -87.598005 41.745879, -87.598682 41.746393, -87.59887522457772 41.747260416834976, -87.59805 41.747395, -87.59804843967954 41.74759004005655, -87.597601 41.747669)), ((-87.581005 41.758676, -87.5809480728742 41.758590426319365, -87.58105611673817 41.7587131337174, -87.581005 41.758676)))",41.746393038286826,-87.5860053710736
6,Back of the Yards,"(41.808384423666354, -87.67756963874196)","MULTIPOLYGON (((-87.69516071459766 41.8045489309556, -87.69494920819241 41.804579035367276, -87.69499700417819 41.8039757329753, -87.69516071459766 41.8045489309556)), ((-87.68913 41.805067, -87.690523 41.804182, -87.690666 41.806039, -87.69178445403857 41.80646318959189, -87.69057 41.806126, -87.68973 41.805224, -87.68885375246126 41.80505001077637, -87.68913 41.805067)), ((-87.67739977040013 41.79457190917766, -87.67857 41.795533, -87.679377 41.799578, -87.68157 41.799675, -87.68170056005303 41.79959746331544, -87.6818162216359 41.80016722480739, -87.67857 41.799716, -87.67757 41.798712, -87.675502 41.798384, -87.67457 41.797409, -87.67257 41.799385, -87.67057 41.800116, -87.669454 41.801384, -87.668235 41.803384, -87.66881 41.804144, -87.66857 41.804675, -87.66757 41.803734, -87.666977 41.804791, -87.66557 41.805493, -87.66457 41.805059, -87.66297 41.807785, -87.66157 41.807829, -87.6614300958665 41.8079002355909, -87.662028 41.807511, -87.665028 41.804561, -87.667758 41.800769, -87.670028 41.798991, -87.670938 41.797769, -87.670397 41.796769, -87.671218 41.79658, -87.671302 41.797769, -87.672028 41.797888, -87.672636 41.796376, -87.6739218606007 41.79600714906708, -87.67413 41.796749, -87.677368 41.794575, -87.67739977040013 41.79457190917766)), ((-87.674145 41.816809, -87.67357 41.816078, -87.673174 41.818384, -87.67257 41.818988, -87.66857 41.819087, -87.666591 41.818384, -87.665018 41.815936, -87.662104 41.814384, -87.662897 41.813384, -87.660193 41.812761, -87.660029 41.809925, -87.65860321954202 41.809001516427145, -87.660028 41.808813, -87.66054882536905 41.80847394268475, -87.662253 41.810701, -87.66503 41.811384, -87.66557 41.812384, -87.666913 41.813041, -87.667925 41.814384, -87.671472 41.816384, -87.67257 41.817455, -87.673133 41.815947, -87.674675 41.815384, -87.673288 41.814666, -87.6742 41.813015, -87.675224 41.812039, -87.677935 41.81175, -87.679376 41.810384, -87.67957 41.809206, -87.68079 41.809384, -87.680763 41.810577, -87.67991 41.811384, -87.681179 41.812775, -87.681927 41.813027, -87.683793 41.816608, -87.68457 41.816495, -87.68541011287387 41.8157309772378, -87.684456 41.816883, -87.68470850129627 41.81822906806142, -87.684491 41.81803, -87.682909 41.819301, -87.68303603535738 41.82005716284152, -87.682307 41.819384, -87.682713 41.817384, -87.681204 41.81675, -87.68057 41.815889, -87.67957 41.815762, -87.678793 41.816607, -87.67757 41.81688, -87.67657 41.815968, -87.675981 41.816796, -87.675197 41.817012, -87.674145 41.816809)), ((-87.68572841909541 41.819162547827084, -87.68570251082242 41.819138835280235, -87.685729 41.81916, -87.68572841909541 41.819162547827084)))",41.808384423666354,-87.67756963874196
7,Beverly,"(41.72118978926962, -87.67214620967468)","MULTIPOLYGON (((-87.658758851127 41.71695465242715, -87.6588049033163 41.71698901725477, -87.658766 41.716977, -87.658758851127 41.71695465242715)), ((-87.689146 41.723401, -87.688146 41.722564, -87.687146 41.72277, -87.685619 41.72419, -87.685711 41.727625, -87.68657 41.72819, -87.683146 41.728621, -87.682146 41.731619, -87.679146 41.731673, -87.67841 41.730926, -87.677915 41.730959, -87.677623 41.73319, -87.676146 41.734594, -87.673832 41.734504, -87.672669 41.733667, -87.672315 41.730021, -87.669969 41.730013, -87.66990211262059 41.73093427899948, -87.669437 41.730445, -87.67001091889898 41.72976820884555, -87.670146 41.729716, -87.672146 41.729765, -87.672796 41.73019, -87.673146 41.731671, -87.676146 41.73155, -87.677298 41.73019, -87.676989 41.729033, -87.679146 41.729289, -87.681146 41.727292, -87.682146 41.727172, -87.683988 41.72519, -87.683086 41.724129, -87.68619 41.72319, -87.685984 41.722028, -87.69187 41.72119, -87.690146 41.720877, -87.689146 41.719665, -87.688032 41.720304, -87.687438 41.719898, -87.687052 41.71819, -87.683146 41.716212, -87.682485 41.71519, -87.681146 41.715559, -87.677146 41.712388, -87.676146 41.711026, -87.675146 41.711847, -87.674437 41.71119, -87.674493 41.71019, -87.670146 41.709656, -87.666798 41.71219, -87.667428 41.712908, -87.667146 41.713486, -87.663113 41.714156, -87.662377 41.71519, -87.663583 41.715753, -87.663146 41.716776, -87.662146 41.715337, -87.661679 41.715723, -87.660658 41.715678, -87.660146 41.714663, -87.660039 41.71619, -87.660673 41.71719, -87.66039118483971 41.71764454058112, -87.660294 41.717449, -87.65994278719532 41.717340510180755, -87.65992 41.717253, -87.65932930697363 41.71712892585948, -87.659146 41.715328, -87.65807371755537 41.71481290611144, -87.658036 41.714695, -87.658539 41.713695, -87.6580151177938 41.71340782529156, -87.6586 41.711643, -87.662146 41.708902, -87.663146 41.709547, -87.66658424736093 41.707025024497035, -87.666909 41.707193, -87.667909 41.706574, -87.669403 41.70749, -87.669909 41.709051, -87.67096174068082 41.708291973969125, -87.671146 41.708731, -87.672568 41.708612, -87.67281574921631 41.70819022624766, -87.672909 41.70825, -87.675909 41.707359, -87.676909 41.708221, -87.67765107723449 41.70723490985594, -87.682489 41.71119, -87.686071 41.71319, -87.685146 41.713406, -87.684385 41.71419, -87.685146 41.714645, -87.686146 41.714259, -87.687146 41.714579, -87.688146 41.719112, -87.688293 41.718337, -87.692146 41.716134, -87.69924 41.72119, -87.696146 41.723021, -87.695146 41.722677, -87.69393 41.722974, -87.694118 41.72419, -87.692146 41.726197, -87.691146 41.722965, -87.689146 41.723401)), ((-87.67233485769604 41.733942456131096, -87.672484 41.733852, -87.67239282400095 41.73408506527568, -87.67233485769604 41.733942456131096)))",41.72118978926962,-87.67214620967468
8,Bezazian,"(41.97155143669217, -87.66095347964183)","MULTIPOLYGON (((-87.654443 41.978554, -87.653983 41.979959, -87.653443 41.98028, -87.65340858327082 41.98027270617941, -87.653344 41.980161, -87.65280930952231 41.98014570412813, -87.652353 41.980049, -87.651443 41.978846, -87.65088378581086 41.97920725236618, -87.650857 41.978551, -87.650417 41.978088, -87.647953 41.978096, -87.646626 41.976879, -87.646112 41.972393, -87.642703 41.968301, -87.642907 41.966505, -87.64322076473618 41.966483546000944, -87.645072 41.967498, -87.646247 41.967377, -87.647247 41.966608, -87.648439 41.969131, -87.648700172698 41.96928787696351, -87.648699 41.969297, -87.647513 41.969551, -87.649401 41.970104, -87.649953 41.971176, -87.650804 41.970402, -87.65386487358334 41.97035270469028, -87.65413492290826 41.970568598440146, -87.654029 41.971627, -87.652953 41.9731, -87.652144 41.971742, -87.652782 41.971551, -87.650598 41.971196, -87.650099 41.971697, -87.649194 41.973551, -87.651132 41.975551, -87.649874 41.976551, -87.651953 41.976787, -87.652953 41.977914, -87.653953 41.977982, -87.65447277339902 41.97852464342857, -87.654443 41.978554)), ((-87.671408 41.976551, -87.670841 41.975439, -87.674126 41.973551, -87.670648 41.970551, -87.67150702054293 41.969505035522815, -87.674695 41.971607, -87.676005 41.971656, -87.678284 41.973967, -87.678438 41.974967, -87.67855151280433 41.97503350758202, -87.670953 41.980437, -87.66989493588058 41.98190929622218, -87.66682899047309 41.97936125893148, -87.666953 41.979245, -87.671408 41.976551)))",41.97155143669217,-87.66095347964183
9,Blackstone,"(41.80549277198318, -87.58923748614112)","POLYGON ((-87.586237 41.789585, -87.588657 41.791073, -87.591237 41.791294, -87.59072 41.792493, -87.591237 41.792639, -87.591856 41.793875, -87.594237 41.794612, -87.595237 41.794183, -87.598569 41.796493, -87.598724 41.79698, -87.598237 41.796762, -87.598026 41.797282, -87.59808 41.79865, -87.598648 41.798493, -87.598741 41.796996, -87.599237 41.79685, -87.602865 41.799493, -87.603837 41.800893, -87.606237 41.801389, -87.60716420733847 41.80235835312658, -87.606967 41.802378, -87.6071638011445 41.80256542966142, -87.606237 41.803085, -87.605237 41.803057, -87.604237 41.804798, -87.603237 41.80468, -87.601442 41.805697, -87.599237 41.80774, -87.598237 41.807813, -87.597963 41.808768, -87.600438 41.809493, -87.598763 41.810018, -87.597219 41.812474, -87.5974 41.814655, -87.596446 41.814284, -87.595237 41.814588, -87.593863 41.813493, -87.593739 41.812493, -87.592477 41.811254, -87.591237 41.811995, -87.590482 41.811248, -87.587947 41.810784, -87.587886 41.810141, -87.589237 41.80993, -87.589572 41.809493, -87.588423 41.808307, -87.587818 41.808073, -87.587372 41.808358, -87.5874 41.80733, -87.586901 41.80783, -87.587174 41.808429, -87.586237 41.808668, -87.583237 41.806112, -87.581816 41.805915, -87.581408 41.804322, -87.580237 41.80407, -87.57966 41.803493, -87.58055 41.802493, -87.580721 41.799493, -87.579463 41.797493, -87.580237 41.797365, -87.580726 41.796493, -87.579799 41.795493, -87.580453 41.792708, -87.581753 41.791493, -87.585237 41.790809, -87.586237 41.789585), (-87.598541 41.801796, -87.598025 41.801706, -87.598088 41.800493, -87.596237 41.799416, -87.592767 41.798963, -87.592237 41.797028, -87.59026 41.795493, -87.588778 41.794952, -87.588237 41.793381, -87.585781 41.795037, -87.584237 41.795045, -87.582882 41.797137, -87.58209 41.797493, -87.581602 41.800493, -87.58252 41.80121, -87.582534 41.802493, -87.581888 41.802842, -87.581237 41.801953, -87.580637 41.803493, -87.585996 41.807734, -87.587555 41.807175, -87.59025 41.809493, -87.590237 41.810519, -87.593366 41.810622, -87.593801 41.809493, -87.593115 41.808493, -87.593941 41.807196, -87.595237 41.806614, -87.596237 41.80553, -87.597237 41.805354, -87.599628 41.802883, -87.600689 41.802493, -87.599237 41.801049, -87.598541 41.801796))",41.80549277198318,-87.58923748614112
